Date/Time,BLOCK1:ZONE2:Zone Thermostat Operative Temperature [C](Hourly),BLOCK1:ZONE1:Zone Thermostat Operative Temperature [C](Hourly),BLOCK2:ZONE2:Zone Thermostat Operative Temperature [C](Hourly),BLOCK2:ZONE1:Zone Thermostat Operative Temperature [C](Hourly),BLOCK1:ZONE2 VRF INDOOR UNIT DX COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),BLOCK1:ZONE1 VRF INDOOR UNIT DX COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),BLOCK2:ZONE2 VRF INDOOR UNIT DX COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),BLOCK2:ZONE1 VRF INDOOR UNIT DX COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),BLOCK1:ZONE2 VRF INDOOR UNIT DX HEATING COIL:Heating Coil Heating Rate [W](Hourly),BLOCK1:ZONE1 VRF INDOOR UNIT DX HEATING COIL:Heating Coil Heating Rate [W](Hourly),BLOCK2:ZONE2 VRF INDOOR UNIT DX HEATING COIL:Heating Coil Heating Rate [W](Hourly),BLOCK2:ZONE1 VRF INDOOR UNIT DX HEATING COIL:Heating Coil Heating Rate [W](Hourly) 
 01/01  11:00:00,15.881958578386916,16.3262852791291,16.00936761142231,16.452480020667473,0.0,0.0,0.0,0.0,7.78725958134038,0.0,0.0,0.0 
 01/01  12:00:00,15.960375618862344,16.471802864349392,16.172809081851142,16.697337287613877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/01  13:00:00,16.06968089311772,16.641822788998997,16.356626982578476,16.94638086570293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/01  14:00:00,16.10646057397114,16.746788525639964,16.480185984687573,17.108766667908046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/01  15:00:00,16.018923062934746,16.656912347613872,16.47769771686695,17.054818572308015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/01  16:00:00,15.79561152136291,16.375851090011643,16.293612394037034,16.798287464833862,0.0,0.0,0.0,0.0,37.35938554935087,0.0,0.0,0.0 
 01/01  17:00:00,15.676735051763238,16.027563780797152,15.987331825630582,16.44953377503629,0.0,0.0,0.0,0.0,153.10411504369932,11.877357625455966,5.568512037243059,0.0 
 01/01  18:00:00,15.653169170429024,15.80372654834465,15.763581024548238,16.100808652506906,0.0,0.0,0.0,0.0,212.80399641855615,172.638102953091,132.23079432798028,0.0 
 01/01  19:00:00,15.675019605733182,15.72401889968814,15.689743293446092,15.84061445825468,0.0,0.0,0.0,0.0,244.51375800089392,263.4397667846557,255.89306655037512,37.67404896826092 
 01/01  20:00:00,15.69027612435119,15.687049942007528,15.668069611037158,15.718218387294112,0.0,0.0,0.0,0.0,292.8482300177261,366.2040350205849,373.3038571287056,110.23585664498731 
 01/01  21:00:00,15.70368347729719,15.679188091267633,15.67247396800455,15.676733009793711,0.0,0.0,0.0,0.0,339.07266986522814,463.86517562390327,474.3932975854758,168.11745923566977 
 01/01  22:00:00,15.713037297855566,15.684896854127333,15.68412894654957,15.672679278567735,0.0,0.0,0.0,0.0,380.0697390948675,553.5829881847194,559.5661764536962,218.11289527582483 
 01/01  23:00:00,15.714194250471364,15.687468028128025,15.691591605641369,15.677544389047652,0.0,0.0,0.0,0.0,438.68886075607634,675.7782552659316,645.6466991618229,266.85309711392705 
 01/01  24:00:00,15.72565875648316,15.70363308991664,15.708147360229365,15.696286207470369,0.0,0.0,0.0,0.0,464.16553694076146,734.1198440410627,695.4848318416655,296.5983069800669 
 01/02  01:00:00,15.727195974706618,15.70882529455628,15.71359979601201,15.704302728637602,0.0,0.0,0.0,0.0,497.93796163236635,808.4377099212298,751.493641422072,327.9884811080341 
 01/02  02:00:00,15.73209431318788,15.717110106702025,15.721872902540909,15.714584776950701,0.0,0.0,0.0,0.0,519.7194580572652,856.1045323114321,791.881251939209,351.4631520674263 
 01/02  03:00:00,15.738480822948027,15.727261767578492,15.73281615128166,15.727250093208582,0.0,0.0,0.0,0.0,525.6370698137375,877.5814334686463,806.6644199442931,361.692402434217 
 01/02  04:00:00,15.738182647894018,15.728553400460967,15.73325657737991,15.728443762407332,0.0,0.0,0.0,0.0,539.4774335249872,910.1888353094757,835.2971756732715,378.7059846209246 
 01/02  05:00:00,15.741057441810316,15.733532294214175,15.738439051917087,15.734453442628611,0.0,0.0,0.0,0.0,545.5235453525024,929.6901399002146,848.4107210009579,387.66791794060606 
 01/02  06:00:00,15.73831109532794,15.731268432585516,15.735555637749618,15.731883133802054,0.0,0.0,0.0,0.0,565.3452492786369,973.7266420960942,878.1088052579104,404.6217520397748 
 01/02  07:00:00,15.742318621941827,15.737067192325453,15.739469994183473,15.736816301108483,0.0,0.0,0.0,0.0,581.4768505212852,1006.6275716494692,895.8383321913593,415.083266982538 
 01/02  08:00:00,15.830667043969976,15.870717323372578,15.860599037661174,15.8242793864337,0.0,0.0,0.0,0.0,197.38614722923148,57.85580488157676,21.691864665950366,58.03976084611105 
 01/02  09:00:00,16.006054550447267,16.445831558545247,16.305067213930407,16.247498971070655,0.0,0.0,0.0,0.0,16.160079973976124,0.0,0.0,0.0 
 01/02  10:00:00,16.902760542464378,18.29441768825472,17.439517883294567,17.89602954972879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  11:00:00,17.721374440409598,15.371415058394481,18.490372790441135,16.5945456167264,0.0,0.0,0.0,0.0,0.0,4521.147914652765,0.0,2098.819255083612 
 01/02  12:00:00,18.1407183121932,16.698980112273777,14.559286135211945,19.3843898074861,0.0,0.0,0.0,0.0,0.0,4424.077515728171,4366.836077788085,71.14490033879048 
 01/02  13:00:00,18.602630111475236,18.771065704616543,18.857759596998932,16.448619751228037,0.0,0.0,0.0,0.0,0.0,197.1820459441559,0.0,2087.1530808114776 
 01/02  14:00:00,15.515327225499401,16.769451930066168,15.758791735602633,17.86372001457391,0.0,0.0,0.0,0.0,1843.7476708731147,4671.622989868667,4569.5941290461205,2094.435063452824 
 01/02  15:00:00,18.28399870191545,16.72135027612626,16.003984702466283,16.17012456348015,0.0,0.0,0.0,0.0,0.0,4285.850598807473,4186.445213709636,2055.317436366076 
 01/02  16:00:00,18.523584819144343,17.782039568013584,17.626254903738687,18.135678905207286,0.0,0.0,0.0,0.0,0.0,346.53869004669673,327.3782219665566,86.3269745933215 
 01/02  17:00:00,18.1074119179253,16.013824617475386,15.870284135208866,14.887817704421398,0.0,0.0,0.0,0.0,0.0,4377.949135475297,4277.774327282834,2173.4420051694433 
 01/02  18:00:00,17.801618222086564,16.84773594049414,16.979308354093682,17.873295356195513,0.0,0.0,0.0,0.0,0.0,403.73048483992545,377.42790591897824,0.0 
 01/02  19:00:00,17.45588107457612,17.661479169373333,17.72017204956218,18.124379411732917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  20:00:00,16.82793296916421,17.41805540673747,17.50143704825883,17.82969458651047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  21:00:00,16.06176973676301,16.756828962352095,16.869903914724897,17.24245017431729,0.0,0.0,0.0,0.0,29.818206115797434,0.0,0.0,0.0 
 01/02  22:00:00,15.764041708160427,16.144420143875934,16.295378897319488,16.722158015825876,0.0,0.0,0.0,0.0,141.51998806598658,0.0,0.0,0.0 
 01/02  23:00:00,15.700246648461725,15.810273449718572,15.904854873008377,16.32651148639232,0.0,0.0,0.0,0.0,194.54305795128312,126.89240814903914,41.432546407136705,0.0 
 01/02  24:00:00,15.671611228386904,15.716972775061276,15.7430758319209,16.015052994639852,0.0,0.0,0.0,0.0,226.94410904955595,250.18460748265892,197.68081451676647,0.0 
 01/03  01:00:00,15.661640934062481,15.678025247435325,15.682797396107018,15.793988894436465,0.0,0.0,0.0,0.0,281.20587429756165,366.87656362347377,333.70766765842785,59.50053621272497 
 01/03  02:00:00,15.681492527031462,15.676154978423115,15.683027800481703,15.712671825171022,0.0,0.0,0.0,0.0,292.57035488736744,393.26793919332886,401.4094640897008,108.79916628769766 
 01/03  03:00:00,15.691369899487439,15.667539600630128,15.68560227406556,15.678607668859701,0.0,0.0,0.0,0.0,331.8031132313533,455.8900942295013,478.9697935034048,155.42521542652935 
 01/03  04:00:00,15.705945596331233,15.674108177540585,15.69848706416964,15.678509811494347,0.0,0.0,0.0,0.0,356.2240309764477,506.87765038867343,532.70060187681,189.60921783290166 
 01/03  05:00:00,15.714433285511731,15.684860597325162,15.705821040596815,15.685812402602325,0.0,0.0,0.0,0.0,379.4365620521902,558.859161320464,586.5875866441947,222.93649898465674 
 01/03  06:00:00,15.703946117615493,15.676798723533569,15.696273697084326,15.67896107192673,0.0,0.0,0.0,0.0,461.8515273638087,718.3774055211461,686.2314442280814,276.45744696999446 
 01/03  07:00:00,15.72964593375378,15.716494225721775,15.722463564197072,15.71236622444693,0.0,0.0,0.0,0.0,484.9377134816244,753.3513171236723,709.0587519091357,290.6661151109154 
 01/03  08:00:00,15.888788041311699,16.201310550677526,16.059599090375475,16.05479637332926,0.0,0.0,0.0,0.0,65.62961634651732,0.0,0.0,0.0 
 01/03  09:00:00,16.56711323862701,17.768326209396037,17.027411446722674,17.347281157783698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  10:00:00,17.633786287092953,16.449765143022145,18.258171897214794,15.954693959253708,0.0,0.0,0.0,0.0,0.0,4315.522121106776,0.0,1985.725180720117 
 01/03  11:00:00,18.476178484502444,19.002773930981107,16.44473966550464,19.06297527579352,0.0,0.0,0.0,0.0,0.0,263.17690571570387,4388.087771146263,77.48962993495233 
 01/03  12:00:00,18.75799327055736,17.1316327228727,18.110163696023143,17.56861906976031,0.0,0.0,0.0,0.0,0.0,4511.349262003631,174.88318926487625,2087.226537452009 
 01/03  13:00:00,15.756356871613505,18.221452344948958,16.38973416887593,17.904594691031438,0.0,0.0,0.0,0.0,1837.1324287357616,1288.265765721848,4603.7583037379145,1119.2949952866231 
 01/03  14:00:00,16.87598374243833,17.701394203112525,17.741248011838955,17.890500282861417,0.0,0.0,0.0,0.0,1795.5450395206806,1483.2157050426056,4484.77824828666,471.66014372024165 
 01/03  15:00:00,18.46586790699459,17.67673746523328,17.132795316357928,17.698968028665057,0.0,0.0,0.0,0.0,29.464364605436117,2993.839559832478,4473.830798373727,882.1795674203441 
 01/03  16:00:00,16.22684070442636,17.28574094625432,19.17158452848112,17.438170423461337,0.0,0.0,0.0,0.0,1843.4853825434398,4484.958955739781,54.35419160271991,1251.4735049611718 
 01/03  17:00:00,18.36008466224034,18.820443627726267,16.12796682805532,16.38474221407843,0.0,0.0,0.0,0.0,0.0,45.39675116139222,4473.368922396461,2094.955312791359 
 01/03  18:00:00,18.211538772183808,15.421659701994017,15.170222113005913,15.86211418907551,0.0,0.0,0.0,0.0,0.0,4590.029870596332,3081.74115487391,1887.543368010717 
 01/03  19:00:00,17.973261252245717,18.44270973052282,16.824806373410837,17.338878490929137,0.0,0.0,0.0,0.0,0.0,0.0,426.0291615387456,128.9841388908012 
 01/03  20:00:00,16.793452948124404,13.250083936768057,17.223705791638256,17.604757220736733,0.0,0.0,0.0,0.0,0.0,3247.9586756083463,0.0,0.0 
 01/03  21:00:00,15.984520501131676,15.826139889348779,16.75687177338156,17.242237239130112,0.0,0.0,0.0,0.0,3.481551728823647,104.40499715822271,0.0,0.0 
 01/03  22:00:00,15.725426492317208,15.78200998551862,16.346221762409336,16.883229225311503,0.0,0.0,0.0,0.0,136.46878438076587,19.04066420722178,0.0,0.0 
 01/03  23:00:00,15.697774478474148,15.733259535170578,16.047953556109434,16.60741017503357,0.0,0.0,0.0,0.0,157.4241611336037,54.11115945264841,0.0,0.0 
 01/03  24:00:00,15.686400492594379,15.70268463657948,15.828045401077357,16.347750938233585,0.0,0.0,0.0,0.0,190.7971647402846,130.12889916638215,73.64322990256278,0.0 
 01/04  01:00:00,15.667865006689327,15.678415841202286,15.712067440641153,16.062224607031304,0.0,0.0,0.0,0.0,244.98795525830886,269.65032409730736,214.86355956396704,0.0 
 01/04  02:00:00,15.674909544389806,15.681977452926095,15.68278084538599,15.836086194248097,0.0,0.0,0.0,0.0,262.4407028309618,332.79370069375125,301.9062344838434,23.728340836348483 
 01/04  03:00:00,15.679180664085113,15.67680292910002,15.671935741300175,15.720596790023375,0.0,0.0,0.0,0.0,301.0385319249779,409.02620054778913,395.3912808193987,87.19033870243742 
 01/04  04:00:00,15.690231815399759,15.673731470461654,15.676575696449236,15.675053164292192,0.0,0.0,0.0,0.0,337.2762758959902,465.00340114219443,484.50659026079916,140.06376743286162 
 01/04  05:00:00,15.702997751552449,15.67808470044459,15.690898478609574,15.666953538555884,0.0,0.0,0.0,0.0,363.8785273665178,510.51657612436645,550.0653062208062,175.9698724445634 
 01/04  06:00:00,15.715178746847478,15.68672526073433,15.706933543382426,15.679296230508903,0.0,0.0,0.0,0.0,382.89777418348547,545.6040196210672,591.0414197159575,207.20564167368454 
 01/04  07:00:00,15.729907133616514,15.71147589201157,15.722454280166186,15.702464873155947,0.0,0.0,0.0,0.0,399.70323222918836,569.0545491511245,619.9145963021825,227.3283833865342 
 01/04  08:00:00,15.901704583211487,16.297317450719007,16.124956942356746,16.147368432496616,0.0,0.0,0.0,0.0,35.63653508395213,0.0,0.0,0.0 
 01/04  09:00:00,16.704654621123975,18.01435114966465,17.19045827654881,17.572296750792994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  10:00:00,17.84885562574799,16.818166176008962,18.48946564158783,16.410622844841775,0.0,0.0,0.0,0.0,0.0,4321.1452720770685,0.0,1996.2180304662734 
 01/04  11:00:00,18.69402556739905,19.147883340482004,15.20042980772479,19.400535979874483,0.0,0.0,0.0,0.0,0.0,149.7646373395979,4491.368028381252,69.27203710021692 
 01/04  12:00:00,15.083303387196855,16.779331591573204,18.786786918848257,17.28468926942236,0.0,0.0,0.0,0.0,1837.8286486449133,4401.214024256902,0.0,2027.9701717281073 
 01/04  13:00:00,18.50582954231973,18.331451542788415,16.643318116268375,17.906966002977192,0.0,0.0,0.0,0.0,0.0,1062.1405911699746,4515.946569134652,1458.9307116101504 
 01/04  14:00:00,16.28952061601555,17.62713865371895,17.721478758224283,17.875978316687892,0.0,0.0,0.0,0.0,1832.4763749869899,3249.4834421263286,4441.871320728477,670.9915065830803 
 01/04  15:00:00,16.54706898753002,17.243395103748,16.356341264053224,17.580477151116504,0.0,0.0,0.0,0.0,1796.366664441664,4602.920725863946,4498.6565445100605,2114.908194861902 
 01/04  16:00:00,17.667077719079714,19.26991997061061,18.693903019645386,16.33663501150357,0.0,0.0,0.0,0.0,61.20332367736557,157.15748591263673,168.64320368575204,2132.202025187059 
 01/04  17:00:00,18.33668535023684,15.66795815870902,15.225657798144185,16.527503272567508,0.0,0.0,0.0,0.0,0.0,4736.395526271102,4549.482324105101,2087.6695017872244 
 01/04  18:00:00,18.20317413840251,18.793712753619516,18.540272967806068,17.797302953105532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.77621895841346 
 01/04  19:00:00,17.58208057716461,13.642705228432051,13.761988315409152,18.50386968355054,0.0,0.0,0.0,0.0,0.0,3080.1056027131262,3439.9475105237107,0.0 
 01/04  20:00:00,16.598131128174035,16.54935701195312,16.70351716937027,12.903329238340275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1391.6719583077877 
 01/04  21:00:00,15.846439540126692,16.333777159381885,16.339967722875485,15.892622097702738,0.0,0.0,0.0,0.0,39.43830409416707,0.0,0.0,22.499790575833316 
 01/04  22:00:00,15.711327152525044,16.079384029416957,16.000981273375693,15.908102743379391,0.0,0.0,0.0,0.0,128.59634242741674,0.0,0.0,0.0 
 01/04  23:00:00,15.69350628267135,15.905850207832906,15.807601110317801,15.849358019026255,0.0,0.0,0.0,0.0,154.86043419375198,0.0,80.49726192486334,0.0 
 01/04  24:00:00,15.685095568677326,15.7720683432726,15.720006706303776,15.75362444432848,0.0,0.0,0.0,0.0,180.16711395355577,57.65113589743304,195.01049602813157,23.137486203717224 
 01/05  01:00:00,15.677513889542812,15.712596738925722,15.690932986504375,15.703568765721672,0.0,0.0,0.0,0.0,204.5135512921504,161.1815580042443,284.55121694247754,68.80830712341964 
 01/05  02:00:00,15.678856804592082,15.693206441906092,15.68778146368952,15.686191067101598,0.0,0.0,0.0,0.0,231.87670633348984,235.25279691046788,347.69226727980146,103.71907032612873 
 01/05  03:00:00,15.688852362243157,15.689088357281008,15.69648279082725,15.685176589381392,0.0,0.0,0.0,0.0,252.58019596832824,284.51964216048384,397.1076301820235,129.81406578261658 
 01/05  04:00:00,15.699544023370084,15.686960964649547,15.70381644031815,15.686658512076999,0.0,0.0,0.0,0.0,278.9142258358546,326.08322525479616,444.87252856031364,152.33251954570852 
 01/05  05:00:00,15.71260707658852,15.691449903214203,15.714826107462173,15.697724342951886,0.0,0.0,0.0,0.0,287.8217314972543,350.46049441310765,474.03152459521056,171.01608530181863 
 01/05  06:00:00,15.722607343208692,15.699777103123365,15.721033934049542,15.706549603447087,0.0,0.0,0.0,0.0,290.030305390163,362.56097363099366,503.0525066736985,188.8135532675576 
 01/05  07:00:00,15.721783036764855,15.699470846450545,15.720261961711167,15.708065778745006,0.0,0.0,0.0,0.0,318.62248271556086,423.28329144665,548.1673236628862,213.94946306725382 
 01/05  08:00:00,15.804387185472542,16.16836428880361,16.040062301775116,15.952807695501585,0.0,0.0,0.0,0.0,9.856906738876646,0.0,0.0,0.0 
 01/05  09:00:00,16.0258892412124,16.73033282513222,16.50490235979295,16.3389058389848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  10:00:00,16.543780213389553,17.409748278178164,17.14906158843723,16.924268884033943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  11:00:00,17.177397145326463,18.158558184500663,17.89447714021358,17.6500496200077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  12:00:00,17.711510783212102,18.723903248260626,18.526784619367383,18.22830961458653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  13:00:00,18.14338909520327,15.828675950091691,15.474346650806002,18.53506895526448,0.0,0.0,0.0,0.0,0.0,4809.31991951879,4718.357906296052,0.0 
 01/05  14:00:00,18.500055416202773,18.725322636961167,18.590282692922486,16.01715390813137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2221.448240472918 
 01/05  15:00:00,16.824407886603964,16.78274397600284,16.594725718103227,16.629834244102124,0.0,0.0,0.0,0.0,1891.3731194821278,4873.329596554944,4776.707244047761,2268.6543039569665 
 01/05  16:00:00,17.514886121370786,17.334299569168195,17.364354799310743,17.788127324153805,0.0,0.0,0.0,0.0,12.207328563213581,4875.850498714925,4748.952806262765,4.758585477490927 
 01/05  17:00:00,18.346593784252725,17.719529335341903,18.033845189744795,16.402260170228626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2258.9460929533993 
 01/05  18:00:00,18.06589834442562,16.030938729147113,15.447257819339537,17.464854293189717,0.0,0.0,0.0,0.0,0.0,4535.00439381301,4807.761732266716,75.39266300095689 
 01/05  19:00:00,17.853447445305633,16.756969055784477,17.98443990736809,17.9775840715833,0.0,0.0,0.0,0.0,0.0,408.64972046338,0.0,0.0 
 01/05  20:00:00,17.354245589511084,17.17731629409515,17.890054065375807,17.714299162435495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  21:00:00,16.64837081769939,16.840241100671193,17.31370586222319,17.166620973889135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  22:00:00,16.145111818317403,16.49017473830004,16.823901746314075,16.72574349283141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  23:00:00,15.920292651729374,16.31325257038695,16.541526313063795,16.471452959408172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  24:00:00,15.786512391178917,16.17690884052108,16.313593364071284,16.262556602591292,0.0,0.0,0.0,0.0,16.368640717139492,0.0,0.0,0.0 
 01/06  01:00:00,15.7210491817675,16.018019051445464,16.08581834105297,16.04895173018716,0.0,0.0,0.0,0.0,63.38405027737565,0.0,0.0,0.0 
 01/06  02:00:00,15.69853288052601,15.85805896447284,15.876779434889865,15.853518136790418,0.0,0.0,0.0,0.0,92.67986284305113,10.157379213616673,17.447730210426673,12.195517038997965 
 01/06  03:00:00,15.69094428197775,15.76192691621753,15.76014710918225,15.752212985689955,0.0,0.0,0.0,0.0,108.9472904448638,72.34554455482751,105.38643121453109,53.62507282850649 
 01/06  04:00:00,15.692869705214232,15.720614009772255,15.714656094204905,15.7116466062605,0.0,0.0,0.0,0.0,126.74839691000406,124.17704384680562,175.6048778545195,86.8626648369334 
 01/06  05:00:00,15.696512584528698,15.702427801285324,15.701242126698187,15.699442343927124,0.0,0.0,0.0,0.0,144.61593934239934,161.68964739164284,233.75271940492843,113.74036581887194 
 01/06  06:00:00,15.724511343391544,15.719916731909132,15.723257283640642,15.721839956252179,0.0,0.0,0.0,0.0,124.01911092777829,112.68070019655583,240.8288951916967,114.48826106326791 
 01/06  07:00:00,15.7320826145139,15.723212178647973,15.732408758543471,15.73132799665401,0.0,0.0,0.0,0.0,136.68078127906549,111.4938824998133,293.2393210966211,128.4570958297315 
 01/06  08:00:00,16.14641437892405,16.55512470893767,16.294685337066955,16.164565064760588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  09:00:00,16.612212002565492,17.30256134591294,16.904373569306685,16.68043513912254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  10:00:00,17.197047327621107,18.037439577488456,17.629654058378385,17.3318084831627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  11:00:00,17.75758891443865,18.68785269382731,18.33480730539552,18.000212976077155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  12:00:00,18.359970188982146,15.362784015973311,16.171807562698604,18.61872040204229,0.0,0.0,0.0,0.0,0.0,5319.745010062306,4944.664042730985,0.0 
 01/06  13:00:00,18.498530374940984,18.7726705774282,17.67672545234994,15.210714760657783,0.0,0.0,0.0,0.0,0.0,0.0,211.37337180829311,2433.539515645844 
 01/06  14:00:00,18.674131098694403,15.415622566605334,16.156775633879867,18.23009964257103,0.0,0.0,0.0,0.0,0.0,5332.282468077491,4987.689790821349,0.0 
 01/06  15:00:00,15.368340252967958,18.676762371785237,17.93560266975527,16.305846528734484,0.0,0.0,0.0,0.0,2058.996614972306,0.0,199.54866185843548,2366.3052823619482 
 01/06  16:00:00,18.08139297609745,15.437968246123019,16.27305150424503,17.61225988020165,0.0,0.0,0.0,0.0,0.0,5329.058842471627,4990.631946281561,78.99420407747375 
 01/06  17:00:00,18.35140671684715,18.29430029880105,17.24795716678249,18.41162179220165,0.0,0.0,0.0,0.0,0.0,0.0,214.4081666949326,0.0 
 01/06  18:00:00,18.2059601464763,16.340137646812444,18.42473563900837,18.43109684014357,0.0,0.0,0.0,0.0,0.0,4803.313809081839,0.0,0.0 
 01/06  19:00:00,18.062257266332427,16.851275156923748,15.657943357346781,18.377818759349807,0.0,0.0,0.0,0.0,0.0,191.34737193182409,4428.938056433577,0.0 
 01/06  20:00:00,17.386260108812824,17.463368459957827,16.216544311797605,17.846187957014184,0.0,0.0,0.0,0.0,0.0,0.0,374.8745039624023,0.0 
 01/06  21:00:00,16.728356105390937,17.002156933573744,16.31000964603497,17.284219753171488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  22:00:00,16.180554332953207,16.526682367255432,16.141352983059694,16.80240204487763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  23:00:00,15.869456224217835,16.214397646039487,15.970240355847634,16.484615609013026,0.0,0.0,0.0,0.0,16.07041745864388,0.0,0.0,0.0 
 01/06  24:00:00,15.748805979181327,15.981697852384492,15.814592004953663,16.22747605665301,0.0,0.0,0.0,0.0,64.90077871472027,0.0,23.946314756378836,0.0 
 01/07  01:00:00,15.701333897046675,15.807819371227636,15.725230191087016,15.975544624681099,0.0,0.0,0.0,0.0,115.0005510492677,86.71268788381487,130.32809405017792,0.5367497201558602 
 01/07  02:00:00,15.688562402446815,15.733345806119695,15.695526632970227,15.800613414807465,0.0,0.0,0.0,0.0,141.84742193217585,170.0771940385248,207.13104502969432,40.1267620366223 
 01/07  03:00:00,15.6789810073909,15.69814829115304,15.684905410650241,15.718129798821078,0.0,0.0,0.0,0.0,170.38194455873838,246.1871118785306,279.76308770452397,88.37873728496312 
 01/07  04:00:00,15.67630684392456,15.678253672525262,15.682866426294904,15.682959499976945,0.0,0.0,0.0,0.0,216.3325831558971,326.66037246728104,361.0011911905733,134.8847167864747 
