Date/Time,BLOCK1:ZONE2:Zone Thermostat Operative Temperature [C](Hourly),BLOCK1:ZONE1:Zone Thermostat Operative Temperature [C](Hourly),BLOCK2:ZONE2:Zone Thermostat Operative Temperature [C](Hourly),BLOCK2:ZONE1:Zone Thermostat Operative Temperature [C](Hourly),BLOCK1:ZONE2 VRF INDOOR UNIT DX COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),BLOCK1:ZONE1 VRF INDOOR UNIT DX COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),BLOCK2:ZONE2 VRF INDOOR UNIT DX COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),BLOCK2:ZONE1 VRF INDOOR UNIT DX COOLING COIL:Cooling Coil Total Cooling Rate [W](Hourly),BLOCK1:ZONE2 VRF INDOOR UNIT DX HEATING COIL:Heating Coil Heating Rate [W](Hourly),BLOCK1:ZONE1 VRF INDOOR UNIT DX HEATING COIL:Heating Coil Heating Rate [W](Hourly),BLOCK2:ZONE2 VRF INDOOR UNIT DX HEATING COIL:Heating Coil Heating Rate [W](Hourly),BLOCK2:ZONE1 VRF INDOOR UNIT DX HEATING COIL:Heating Coil Heating Rate [W](Hourly) 
 01/01  01:00:00,14.74951846587885,14.73469366032582,14.738527303792523,14.729861090243835,0.0,0.0,0.0,0.0,369.5864917092855,557.600217559085,617.1157985441914,260.59756316873825 
 01/01  02:00:00,14.742374460089575,14.73108458610892,14.736292490809705,14.730043177563193,0.0,0.0,0.0,0.0,376.8879197970655,582.9453955193164,640.9664629508198,275.010735657688 
 01/01  03:00:00,14.734020348314539,14.723100063184965,14.730248008662059,14.724567862458365,0.0,0.0,0.0,0.0,409.51042576353086,654.7715754178239,687.327688384649,301.1914205178522 
 01/01  04:00:00,14.73592237485602,14.72624015564383,14.734910144305685,14.729581309559878,0.0,0.0,0.0,0.0,433.1584330453652,704.5604495287389,711.7424527331045,317.0978433673034 
 01/01  05:00:00,14.736834213139351,14.72846108737448,14.735173951631635,14.730976219318446,0.0,0.0,0.0,0.0,454.53405758392375,751.5773797729153,739.9465898657016,333.39294644665415 
 01/01  06:00:00,14.737307784689596,14.729773495731706,14.734285198265207,14.730825448232634,0.0,0.0,0.0,0.0,476.5583009231233,798.9299684017059,773.358014558497,351.92018320975694 
 01/01  07:00:00,14.749331669621085,14.751130393017114,14.746220722207207,14.74701110465049,0.0,0.0,0.0,0.0,489.31967226008254,809.1716305392642,777.2748019387618,352.33022631203494 
 01/01  08:00:00,14.810125678628834,14.846034199355303,14.805404329980313,14.823494048792295,0.0,0.0,0.0,0.0,400.16049260404634,571.0741188874941,611.2923677078732,253.04776593505943 
 01/01  09:00:00,14.856824114239728,14.964794537553505,14.857317082280188,14.928864145043015,0.0,0.0,0.0,0.0,177.02133613608717,38.5371782216908,232.19746073662904,24.037668547193874 
 01/01  10:00:00,14.871847940794993,15.223691973707849,14.904866584136805,15.207323767970152,0.0,0.0,0.0,0.0,42.83110599808386,0.0,16.170068720712994,0.0 
 01/01  11:00:00,14.884741714327884,15.385924885677104,15.00713934957146,15.475029478081115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/01  12:00:00,15.035657507916465,15.581135511491063,15.208680322545886,15.76405677237068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/01  13:00:00,15.193956747490478,15.785662231246906,15.42784120927898,16.046686082074253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/01  14:00:00,15.260896023291014,15.915701201880264,15.578693344810997,16.23282261065196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/01  15:00:00,15.190440274693081,15.838262691643408,15.594480372231658,16.191439579529174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/01  16:00:00,14.931803275011791,15.559349068267636,15.419098129559739,15.937953112357745,0.0,0.0,0.0,0.0,5.270236357754158,0.0,0.0,0.0 
 01/01  17:00:00,14.733389829297002,15.202847838461842,15.111994045380747,15.587914494772624,0.0,0.0,0.0,0.0,107.19261463594509,0.0,0.0,0.0 
 01/01  18:00:00,14.681960156636745,14.891947963036177,14.82737343606032,15.238424857715927,0.0,0.0,0.0,0.0,169.95931211078013,62.684290693114065,48.042909445430624,0.0 
 01/01  19:00:00,14.686715830374062,14.760851250804327,14.716507278030658,14.93567915207614,0.0,0.0,0.0,0.0,197.8516579323347,176.33165464999195,182.5158479941123,6.146174441610783 
 01/01  20:00:00,14.694140145603058,14.706057199032562,14.680539614660658,14.7558190284902,0.0,0.0,0.0,0.0,244.96295953449336,288.49105904914836,303.28354262292316,70.62549894533362 
 01/01  21:00:00,14.705726083239178,14.687752071757357,14.679440908305427,14.692773740561803,0.0,0.0,0.0,0.0,291.40886440923015,375.50282504432107,405.73395858803406,133.13146424497617 
 01/01  22:00:00,14.714749168836327,14.687930032914402,14.689389985516591,14.679889921195908,0.0,0.0,0.0,0.0,332.52816317081033,460.03383070811583,493.6694153891217,182.741736415441 
 01/01  23:00:00,14.7160295094091,14.689472414598523,14.696223896425913,14.682084117178132,0.0,0.0,0.0,0.0,390.8513326687199,579.812036845925,582.3479009741095,233.073196558829 
 01/01  24:00:00,14.727247891374029,14.705541717315151,14.711961173659581,14.69989586507404,0.0,0.0,0.0,0.0,416.9499185234308,638.6669067223569,634.7972073040457,264.4677757182268 
 01/02  01:00:00,14.728656663302385,14.710844033044387,14.716847758086633,14.70759293300376,0.0,0.0,0.0,0.0,450.94061577524633,713.0400056727176,692.7334927233882,296.93599249948613 
 01/02  02:00:00,14.733441243805892,14.719112654333289,14.724664833128438,14.71756988320303,0.0,0.0,0.0,0.0,473.0356258086793,761.3627678091195,734.543434921937,321.21955710925965 
 01/02  03:00:00,14.739247201737193,14.728560451166297,14.734455985905212,14.729132326160938,0.0,0.0,0.0,0.0,479.8824732554148,784.9136252385397,751.7724868004605,332.760773832977 
 01/02  04:00:00,14.73890186572564,14.729731964145317,14.734620822991815,14.730060588447323,0.0,0.0,0.0,0.0,494.11898983041885,818.6328165827268,781.6355632632176,350.43526691429025 
 01/02  05:00:00,14.741547717099266,14.73435328622411,14.739304918920425,14.735540025982083,0.0,0.0,0.0,0.0,500.87395220484575,839.8615608438456,796.5356676100062,360.38651737476283 
 01/02  06:00:00,14.73899602779732,14.732228069090604,14.73654514548441,14.7330731926012,0.0,0.0,0.0,0.0,520.8624181444937,884.554401562018,827.2084582377386,377.89242925532244 
 01/02  07:00:00,14.742978079748687,14.737953714276525,14.740438356104704,14.737936455461593,0.0,0.0,0.0,0.0,537.148020066815,918.158410989691,845.8819964702957,388.94851929055994 
 01/02  08:00:00,14.825784280599802,14.886844922940872,14.87258669144624,14.822515407101232,0.0,0.0,0.0,0.0,155.32463053464488,14.946579266653336,0.0,35.30486366229627 
 01/02  09:00:00,15.035856267456625,15.55251175262407,15.375140731833843,15.298655152797858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  10:00:00,16.052325605706116,17.500436010278037,16.580577147386464,17.04131044424092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  11:00:00,16.900249838104237,16.118244096561874,17.65972474282341,18.95044577545555,0.0,0.0,0.0,0.0,0.0,3817.087283500341,0.0,0.0 
 01/02  12:00:00,17.376205925997397,18.085763499113767,18.40246443654838,15.623151802958152,0.0,0.0,0.0,0.0,0.0,132.51828820635745,0.0,1708.102082208587 
 01/02  13:00:00,17.94038228793201,15.67577312476927,15.989280110110482,16.998105610618413,0.0,0.0,0.0,0.0,0.0,3984.200811146571,3746.8012499137653,1789.0494860735616 
 01/02  14:00:00,18.53216711097059,17.165665741767278,17.84631710598501,19.23124213379099,0.0,0.0,0.0,0.0,0.0,3066.819699733129,169.8698808265697,0.0 
 01/02  15:00:00,15.793399449221004,18.71969089653153,15.21719235454175,16.265360556294326,0.0,0.0,0.0,0.0,1455.8258850100408,57.08958146898173,3904.875085449791,1826.0766712109446 
 01/02  16:00:00,16.563037576842834,14.695845137780543,18.71481055130733,16.07144966085666,0.0,0.0,0.0,0.0,71.70240036817756,3792.2873248014635,0.0,1670.6629349331981 
 01/02  17:00:00,17.38185362432415,18.289869170580793,14.223498948347563,17.452372919669987,0.0,0.0,0.0,0.0,0.0,0.0,3630.9197981764482,57.77052130182846 
 01/02  18:00:00,17.13301153416441,18.411369991711716,17.38828933398866,18.24746719605581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  19:00:00,16.88962294707392,18.257867909491218,17.73250248314302,18.263271782448648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  20:00:00,16.275700566270054,17.646740032037894,17.40293476979642,17.86115232679812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  21:00:00,15.396196770049285,16.690053190688104,16.62322134851221,17.131079438966296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/02  22:00:00,14.884016053375126,16.004930076220486,16.041071658677005,16.593847866924023,0.0,0.0,0.0,0.0,19.246038319743946,0.0,0.0,0.0 
 01/02  23:00:00,14.718968300748015,15.551680723899107,15.6144102651533,16.17880492642304,0.0,0.0,0.0,0.0,102.56252388221121,0.0,0.0,0.0 
 01/02  24:00:00,14.69208767727972,15.248146008882772,15.288291191243765,15.846188980608057,0.0,0.0,0.0,0.0,155.35638214786218,0.0,0.0,0.0 
 01/03  01:00:00,14.681322990791891,14.954661881493372,14.973643050590024,15.513944258674531,0.0,0.0,0.0,0.0,210.68066409159803,3.6324504289754165,6.4807663979585755,0.0 
 01/03  02:00:00,14.68614031271469,14.77514911932607,14.782059049786664,15.223978234065184,0.0,0.0,0.0,0.0,213.57732725435193,89.67913122358686,105.36541843096919,0.0 
 01/03  03:00:00,14.682013174029494,14.707114202824275,14.703398234190768,14.948087775498694,0.0,0.0,0.0,0.0,246.7545870608805,221.5710618718526,226.58661228825855,2.214020404172088 
 01/03  04:00:00,14.691537486426006,14.692305365567087,14.686839437175657,14.769100299237689,0.0,0.0,0.0,0.0,270.11096787411475,300.57397287462936,312.7382166702233,50.53230800291733 
 01/03  05:00:00,14.702435649201005,14.687285557729085,14.686953657821055,14.699732191831558,0.0,0.0,0.0,0.0,296.6086404630416,356.9011987005089,388.50051636110675,103.36457663184439 
 01/03  06:00:00,14.695627415001987,14.666075620097901,14.679681709744594,14.663057378814031,0.0,0.0,0.0,0.0,380.2909854834942,502.921806955006,506.3183910230555,166.8854362288215 
 01/03  07:00:00,14.723627346606413,14.697491987344632,14.709491050257768,14.689313171388939,0.0,0.0,0.0,0.0,407.72252354290765,538.6799773037284,547.6364419261082,192.2336288286843 
 01/03  08:00:00,14.893879827274247,15.427151062392793,15.22431923651779,15.248753062417311,0.0,0.0,0.0,0.0,30.37127029608348,0.0,0.0,0.0 
 01/03  09:00:00,15.789212092028578,17.289478224369407,16.38700858385104,16.795155026287105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  10:00:00,17.04325061107909,16.028788790209806,17.803625295469566,18.79084239843244,0.0,0.0,0.0,0.0,0.0,3526.3283397439723,0.0,0.0 
 01/03  11:00:00,17.867154779751466,18.677680857206973,16.00994549889168,16.369258321183665,0.0,0.0,0.0,0.0,0.0,123.58312002082549,3765.300900849725,1787.3147218763615 
 01/03  12:00:00,18.192142710000397,16.63080498194854,17.80914988369011,17.69883537904541,0.0,0.0,0.0,0.0,0.0,2523.1322123951477,130.3168176738809,206.55269148515941 
 01/03  13:00:00,18.548297609626772,18.00876613446618,15.87700362144673,17.39126108239538,0.0,0.0,0.0,0.0,0.0,0.0,3889.879442068404,0.0 
 01/03  14:00:00,16.923691950363427,16.99453530299303,16.97666186518846,17.37997010126494,0.0,0.0,0.0,0.0,1363.4054272864814,0.0,2251.059676709947,0.0 
 01/03  15:00:00,18.008670097160604,16.813484047631057,18.778080360126303,17.144679743708828,0.0,0.0,0.0,0.0,0.0,929.0488181982591,0.0,85.79685371947824 
 01/03  16:00:00,16.887231164652334,19.092184784913762,16.424721160987254,16.843052057253516,0.0,0.0,0.0,0.0,1556.340108015817,63.8941840632455,1955.8929560812537,391.1346954993108 
 01/03  17:00:00,17.417942707037945,16.08830962792156,16.45396921582457,18.723658497659585,0.0,0.0,0.0,0.0,20.55981516176955,3937.8657022432913,3672.108346773639,3.874517722108014 
 01/03  18:00:00,17.710535114532142,15.643573163280898,17.63789826719436,15.313591151095524,0.0,0.0,0.0,0.0,0.0,3290.6022609301426,125.41389272249812,1783.132474330259 
 01/03  19:00:00,17.509389325638097,16.546481473440984,18.484373113466276,18.20839783063705,0.0,0.0,0.0,0.0,0.0,319.5607443585888,0.0,0.0 
 01/03  20:00:00,16.844342645283035,17.08818263673693,18.09355399906094,18.112420775009536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  21:00:00,15.949051154604607,16.61467783398167,17.291087250981306,17.529483870346855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  22:00:00,15.368065619232805,16.185591523998205,16.661236827407798,17.040502324738004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  23:00:00,15.010495289897037,15.886411941365271,16.21883630718488,16.679252910344957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  24:00:00,14.8236930051856,15.685813743076146,15.91349967868006,16.399193993569135,0.0,0.0,0.0,0.0,16.14538324960473,0.0,0.0,0.0 
 01/04  01:00:00,14.717764014616273,15.423942028151538,15.588164104395542,16.08835354594025,0.0,0.0,0.0,0.0,104.86615685986988,0.0,0.0,0.0 
 01/04  02:00:00,14.700619766005426,15.171665507494229,15.300947965837352,15.802518078633955,0.0,0.0,0.0,0.0,144.9155161596167,0.0,0.0,0.0 
 01/04  03:00:00,14.692330542383043,14.925847137514024,15.01678024227298,15.516555214029154,0.0,0.0,0.0,0.0,192.05740498622222,1.3597857710852403,0.0,0.0 
 01/04  04:00:00,14.688682668799458,14.759870617226413,14.792245837372887,15.22126413230242,0.0,0.0,0.0,0.0,224.8861982066453,122.01950651580282,93.1592128949218,0.0 
 01/04  05:00:00,14.68587696640317,14.708141184063113,14.705447221360476,14.943543396392943,0.0,0.0,0.0,0.0,245.17737377529636,229.73044874404417,220.1401586813521,0.5503808901746753 
 01/04  06:00:00,14.691588903969794,14.696539052944539,14.684617914355915,14.766809197640622,0.0,0.0,0.0,0.0,264.4712010994741,298.26473127083125,301.6367424590934,49.059982989303194 
 01/04  07:00:00,14.70760555288101,14.708704518145067,14.692554240137358,14.711995790598337,0.0,0.0,0.0,0.0,285.77687076536023,332.7653530775606,363.02595818969775,95.03763657055036 
 01/04  08:00:00,15.000224178826963,15.603061586764642,15.372990471808107,15.447879756318569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  09:00:00,16.098334426813523,17.665129549106616,16.706182790255827,17.171117492263477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  10:00:00,17.33429920245679,16.50513797876648,18.079642342020527,16.074524154627245,0.0,0.0,0.0,0.0,0.0,3711.715061458091,0.0,1710.101288925432 
 01/04  11:00:00,18.159901652658107,18.731564950127687,15.982223683272842,18.93808728412938,0.0,0.0,0.0,0.0,0.0,96.10474909374219,3637.4115322528446,8.164414900882988 
 01/04  12:00:00,18.4077079064077,16.54360762602258,17.692596230733265,16.95707032341029,0.0,0.0,0.0,0.0,0.0,3604.5913806208805,136.88289309839686,1381.7534077393782 
 01/04  13:00:00,16.736174289950576,17.891786314879973,17.135485206297236,17.076667239012657,0.0,0.0,0.0,0.0,1529.5868749570413,0.0,2094.9196157869364,158.82988700209492 
 01/04  14:00:00,18.07886707124782,16.968905891220693,18.96211667247656,17.27973565722932,0.0,0.0,0.0,0.0,0.1872891936440103,694.8530583056413,0.0,17.817237166086127 
 01/04  15:00:00,15.65465085479396,16.664418642345325,16.25945582291804,16.926954081885928,0.0,0.0,0.0,0.0,1570.0741174661287,3948.1138811735964,3886.200040293293,984.6949333426627 
 01/04  16:00:00,18.54227342485776,19.05147137056134,16.308685545580378,16.159913581286872,0.0,0.0,0.0,0.0,0.0,95.95961989098713,3343.1185063819503,1843.4415392761991 
 01/04  17:00:00,14.409761689177131,15.301632146677438,17.9514102405703,16.42821237266138,0.0,0.0,0.0,0.0,1532.8218424160784,3982.749168278863,172.03391821278692,1787.570522563937 
 01/04  18:00:00,17.137202255774945,18.758883017326454,14.621326654679628,17.808499634422503,0.0,0.0,0.0,0.0,0.0,0.0,3891.488708691387,60.912738797663785 
 01/04  19:00:00,16.980848922015653,13.2961765265764,17.660162881613843,18.402848547337598,0.0,0.0,0.0,0.0,0.0,2470.716495283747,0.0,0.0 
 01/04  20:00:00,16.26144042240507,16.058766909534025,17.502416767416072,18.038997470587915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  21:00:00,15.510793862748272,15.965508681096322,16.854284014184195,17.435508036785272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  22:00:00,15.064111507799852,15.79331265252172,16.31510746890266,16.948889868510186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  23:00:00,14.832357981208093,15.659175860479808,15.960999208626589,16.616200360270547,0.0,0.0,0.0,0.0,2.8048444229059575,0.0,0.0,0.0 
 01/04  24:00:00,14.733137820861804,15.519299210735866,15.662790073532886,16.3233624706613,0.0,0.0,0.0,0.0,51.581951549092125,0.0,0.0,0.0 
 01/05  01:00:00,14.706458516580042,15.355208372846597,15.385346587246001,16.042313711623137,0.0,0.0,0.0,0.0,98.95457906832084,0.0,0.0,0.0 
 01/05  02:00:00,14.701499325549609,15.183787952887798,15.132397930386846,15.77849631937561,0.0,0.0,0.0,0.0,135.37686167365905,0.0,0.0,0.0 
 01/05  03:00:00,14.701888850452944,15.015365214766744,14.903694829743785,15.53303076729346,0.0,0.0,0.0,0.0,157.21314375005306,0.0,0.7567488234425891,0.0 
 01/05  04:00:00,14.698667780230817,14.849601053364161,14.757819903697452,15.295888414827033,0.0,0.0,0.0,0.0,178.43587653732877,4.74042584320343,98.63308423364217,0.0 
 01/05  05:00:00,14.698764896707571,14.749052221650679,14.708322361961947,15.07803732063829,0.0,0.0,0.0,0.0,184.03557448737305,79.10548798265177,176.17605807393835,0.0 
 01/05  06:00:00,14.704991373267912,14.717517616531604,14.694724397288166,14.87904807157241,0.0,0.0,0.0,0.0,187.91087483724425,129.93861564239268,237.44018514856754,2.2494382193537032 
 01/05  07:00:00,14.704664557030576,14.702106183877723,14.691492025600377,14.748900522447212,0.0,0.0,0.0,0.0,218.49331055186136,210.82596568838989,306.4172791784615,48.82890151772272 
 01/05  08:00:00,14.977793264181845,15.41111291155798,15.253803549486898,15.283279166561002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  09:00:00,15.38486975281613,16.23153771730378,15.939612508983496,15.940813347228644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  10:00:00,15.98266692030013,16.997478171947286,16.681966050176968,16.627358352047118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  11:00:00,16.659398413313863,17.78371730669619,17.478416170092526,17.404978007530282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  12:00:00,17.218441404332598,18.36476766430141,18.141027306320126,18.009163098934263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  13:00:00,17.662649861468363,16.712520199883294,18.64673574613876,18.46621635220511,0.0,0.0,0.0,0.0,0.0,4126.61213456558,0.0,0.0 
 01/05  14:00:00,18.09285524862286,17.95088297401589,16.018321211114102,16.815025232446914,0.0,0.0,0.0,0.0,0.0,12.661931534191584,4034.978316762866,1631.2018286405303 
 01/05  15:00:00,18.56575806342437,16.18231834368709,16.80359269436728,18.421442994275957,0.0,0.0,0.0,0.0,0.0,2984.0140459287613,3357.3837165837876,0.0 
 01/05  16:00:00,15.799833630523523,16.86104818168518,18.17237557661028,15.82104596807658,0.0,0.0,0.0,0.0,1631.1451903293773,3166.1216014102283,0.0,1956.6292580592376 
 01/05  17:00:00,17.81003875222933,17.651494650770523,15.789074928280986,18.445538107628842,0.0,0.0,0.0,0.0,0.0,34.371883989159734,4057.2387222875836,0.0 
 01/05  18:00:00,17.70524608098995,18.476427391457882,18.09241449844043,18.566359488072774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  19:00:00,17.55981804469498,18.529057320557666,18.438407605925292,18.517407841202225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  20:00:00,17.081938510899867,18.08696763946506,18.128094146420395,18.120700646488867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  21:00:00,16.356781190675317,17.344230908879425,17.437912916668953,17.472951695429664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  22:00:00,15.87411958963203,16.778340964272164,16.889355052976278,16.974378154011635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  23:00:00,15.665276934335918,16.50231981729152,16.582030257141746,16.69006795339733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  24:00:00,15.516431256413146,16.308215116582517,16.337005907934767,16.457158088984016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  01:00:00,15.34144403838388,16.106557018294517,16.093929691305675,16.2211889953143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  02:00:00,15.161405643613795,15.908762958639556,15.86140433423082,15.991502143118502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  03:00:00,15.000706589013186,15.734907648810015,15.652187442382216,15.78250648497697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  04:00:00,14.855682977183903,15.577695687733662,15.459717563192477,15.588946277161806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  05:00:00,14.757350101733985,15.428455184805479,15.275654223519332,15.40364203201659,0.0,0.0,0.0,0.0,25.386362856189628,0.0,0.0,0.0 
 01/06  06:00:00,14.741950980610547,15.365274834519411,15.14749209376208,15.27887806932262,0.0,0.0,0.0,0.0,14.956645742964021,0.0,0.0,0.0 
 01/06  07:00:00,14.731733664352074,15.332028871014666,15.01113474692352,15.160951802246432,0.0,0.0,0.0,0.0,32.12051043162708,0.0,0.0,0.0 
 01/06  08:00:00,15.47272527331436,16.300699705344172,15.81802530053908,15.836967949445889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  09:00:00,16.163328441990593,17.178226671126875,16.6119494304218,16.518508207031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  10:00:00,16.8232452670676,17.94245822141134,17.40772237511532,17.2261841605157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  11:00:00,17.423239341297002,18.6090220931136,18.15589009842961,17.928862068042548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  12:00:00,18.03213433608029,15.136445065860169,16.004455007985833,18.530896712362612,0.0,0.0,0.0,0.0,0.0,4334.736577767882,4209.630550629701,0.0 
 01/06  13:00:00,18.188859678752735,18.426423779428426,17.13206716207487,16.232870092321015,0.0,0.0,0.0,0.0,0.0,0.0,83.6955266059125,2026.4701105540184 
 01/06  14:00:00,18.3449802411048,15.201158155959472,16.044390656885195,17.577308565975944,0.0,0.0,0.0,0.0,0.0,4402.82686617174,4206.951752740564,61.27031189880625 
 01/06  15:00:00,18.54217213190593,18.439262557068094,17.150757901595256,18.619427949267802,0.0,0.0,0.0,0.0,0.0,0.0,71.52134033465008,0.0 
 01/06  16:00:00,18.351698577180098,15.011772136305485,18.551627182343765,15.041600836408733,0.0,0.0,0.0,0.0,0.0,4358.605644942295,0.0,2017.875901502995 
 01/06  17:00:00,18.485443340586205,18.2789416568359,14.863973474568523,18.017429053556114,0.0,0.0,0.0,0.0,0.0,0.0,4190.792389028549,0.0 
 01/06  18:00:00,18.214528892630895,16.221304329396638,17.898202150723392,18.234577060173578,0.0,0.0,0.0,0.0,0.0,4138.297253690577,0.0,0.0 
 01/06  19:00:00,18.005897576417887,16.371108770990748,18.425481434388434,18.223713748681014,0.0,0.0,0.0,0.0,0.0,41.348862107849335,0.0,0.0 
 01/06  20:00:00,17.41165376350777,17.084549256397164,18.068048904507265,17.827186247242473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  21:00:00,16.6271523523797,16.648598129242657,17.359244551521638,17.196577461276913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  22:00:00,16.097407939685148,16.261716918601046,16.82991083512227,16.726883889163993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  23:00:00,15.782539301461203,16.00241085059011,16.477068448411373,16.40715325606567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  24:00:00,15.558262640603896,15.80605429421394,16.1999696751089,16.146232747808753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  01:00:00,15.333848623686073,15.601950726641647,15.931962283802974,15.887869097298402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  02:00:00,15.118853433761549,15.407189837651972,15.68204830829266,15.644868824147778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  03:00:00,14.907191676566626,15.210791724774827,15.436600962309337,15.406858776857273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  04:00:00,14.756122944057893,14.986481074758947,15.179188005084907,15.156579149503866,0.0,0.0,0.0,0.0,58.18871554327089,0.0,0.0,0.0 
 01/07  05:00:00,14.71964963857641,14.813560095072994,14.955562977097957,14.93851913611183,0.0,0.0,0.0,0.0,84.55151134750949,13.913758205502308,0.0,0.0 
 01/07  06:00:00,14.696372551351097,14.724938243205532,14.777974778839937,14.77216412794327,0.0,0.0,0.0,0.0,140.91525006593645,155.80738676947152,87.12655784329846,44.34589035048663 
 01/07  07:00:00,14.713455590551304,14.729822369107337,14.72747526046528,14.728983400306692,0.0,0.0,0.0,0.0,151.96867023962756,170.46459063348632,156.38398627797568,71.28198992768642 
 01/07  08:00:00,14.81314637505697,14.95043003498045,14.813704461038949,14.877897190209023,0.0,0.0,0.0,0.0,70.69301946094289,38.330350115145784,61.15905510318271,24.760449683446886 
 01/07  09:00:00,15.242873949802878,16.00606995246638,15.232295392442744,15.659126438270466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  10:00:00,15.932263496775448,17.353929340639112,15.863130801055775,16.9200086198173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  11:00:00,16.503860967400094,18.37569098682161,16.46325786558732,18.20678469728658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  12:00:00,16.773571719814875,16.723396482251676,16.836396969684664,16.808017491652794,0.0,0.0,0.0,0.0,0.0,4063.5340885972337,0.0,1238.8088460607516 
 01/07  13:00:00,16.945536175316594,16.644102943971497,17.172150670204502,17.361904361322004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  14:00:00,16.93850058773423,17.3579035442087,17.313520041049127,18.097412548222465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  15:00:00,16.783941267858136,17.385838656590384,17.268557883723375,18.09571694593894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  16:00:00,16.51014840837219,17.187144315045494,17.082898866748828,17.863180728990503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  17:00:00,16.230350380447064,16.961546384117007,16.85069987757196,17.58404007636235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
