Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Daily),Environment:Site Outdoor Air Relative Humidity [%](Daily),Environment:Site Wind Speed [m/s](Daily),EMS:Comfort Temperature [C](Daily),EMS:Adaptive Cooling Setpoint Temperature [C](Daily),EMS:Adaptive Heating Setpoint Temperature [C](Daily),EMS:Adaptive Cooling Setpoint Temperature_No Tolerance [C](Daily),EMS:Adaptive Heating Setpoint Temperature_No Tolerance [C](Daily),EMS:Ventilation Setpoint Temperature [C](Daily),EMS:Minimum Outdoor Temperature for ventilation [C](Daily),EMS:Comfortable Hours_No Applicability_BLOCK1_ZONE2 [H](Daily),EMS:Comfortable Hours_No Applicability_BLOCK1_ZONE1 [H](Daily),EMS:Comfortable Hours_Applicability_BLOCK1_ZONE2 [H](Daily),EMS:Comfortable Hours_Applicability_BLOCK1_ZONE1 [H](Daily),EMS:Discomfortable Applicable Hot Hours_BLOCK1_ZONE2 [H](Daily),EMS:Discomfortable Applicable Hot Hours_BLOCK1_ZONE1 [H](Daily),EMS:Discomfortable Applicable Cold Hours_BLOCK1_ZONE2 [H](Daily),EMS:Discomfortable Applicable Cold Hours_BLOCK1_ZONE1 [H](Daily),EMS:Discomfortable Non Applicable Hot Hours_BLOCK1_ZONE2 [H](Daily),EMS:Discomfortable Non Applicable Hot Hours_BLOCK1_ZONE1 [H](Daily),EMS:Discomfortable Non Applicable Cold Hours_BLOCK1_ZONE2 [H](Daily),EMS:Discomfortable Non Applicable Cold Hours_BLOCK1_ZONE1 [H](Daily),EMS:Zone Floor Area_BLOCK1_ZONE2 [m2](Daily),EMS:Zone Floor Area_BLOCK1_ZONE1 [m2](Daily),EMS:Zone Air Volume_BLOCK1_ZONE2 [m3](Daily),EMS:Zone Air Volume_BLOCK1_ZONE1 [m3](Daily),EMS:Ventilation Hours_BLOCK1_ZONE2 [H](Daily),EMS:Ventilation Hours_BLOCK1_ZONE1 [H](Daily),BLOCK1:ZONE2:Zone Operative Temperature [C](Daily),BLOCK1:ZONE1:Zone Operative Temperature [C](Daily),BLOCK1:ZONE2:AFN Zone Infiltration Volume [m3](Daily),BLOCK1:ZONE2:AFN Zone Infiltration Air Change Rate [ach](Daily),BLOCK1:ZONE1:AFN Zone Infiltration Volume [m3](Daily),BLOCK1:ZONE1:AFN Zone Infiltration Air Change Rate [ach](Daily),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Daily),PEOPLE BLOCK1:ZONE2:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Daily),PEOPLE BLOCK1:ZONE2:Zone Thermal Comfort CEN 15251 Adaptive Model Running Average Outdoor Air Temperature [C](Daily),PEOPLE BLOCK1:ZONE1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Daily),PEOPLE BLOCK1:ZONE1:Zone Thermal Comfort CEN 15251 Adaptive Model Running Average Outdoor Air Temperature [C](Daily),AHST_SCH_BLOCK1_ZONE2:Schedule Value [](Daily),ACST_SCH_BLOCK1_ZONE2:Schedule Value [](Daily),AHST_SCH_BLOCK1_ZONE1:Schedule Value [](Daily),ACST_SCH_BLOCK1_ZONE1:Schedule Value [](Daily),BLOCK1:ZONE2 VRF INDOOR UNIT DX COOLING COIL:Cooling Coil Total Cooling Rate [W](Daily),BLOCK1:ZONE1 VRF INDOOR UNIT DX COOLING COIL:Cooling Coil Total Cooling Rate [W](Daily),BLOCK1:ZONE2 VRF INDOOR UNIT DX HEATING COIL:Heating Coil Heating Rate [W](Daily),BLOCK1:ZONE1 VRF INDOOR UNIT DX HEATING COIL:Heating Coil Heating Rate [W](Daily),VRF OUTDOOR UNIT_BLOCK1:ZONE2:VRF Heat Pump Cooling Electricity Energy [J](Daily),VRF OUTDOOR UNIT_BLOCK1:ZONE2:VRF Heat Pump Heating Electricity Energy [J](Daily),VRF OUTDOOR UNIT_BLOCK1:ZONE1:VRF Heat Pump Cooling Electricity Energy [J](Daily),VRF OUTDOOR UNIT_BLOCK1:ZONE1:VRF Heat Pump Heating Electricity Energy [J](Daily) 
 03/24,9.678125,75.01041666666667,6.925,21.515603872346755,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,21.5,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,1.0,1.0,22.929189495586883,23.230286827233993,520.2488610046175,0.17108082839692704,246.15297383221176,0.09737029943575028,1236.0292768575541,6.392638888888886,8.228779141004479,6.392638888888886,8.228779141004479,19.10000000000001,33.93333333333333,19.10000000000001,33.93333333333333,288.4967723190671,271.2479053600426,590.9311436135413,453.1058701511243,16668986.650039842,21374923.878156006,15230905.880278405,16353637.090721697 
 03/25,8.484375000000002,79.61458333333333,6.089583333333336,21.60855523329407,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,21.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,1.0,1.0,22.072454578779002,22.384689320646856,448.17615953950076,0.14738013744751013,227.65184506011641,0.09005184042876609,1069.8074415861627,6.702013888888889,8.516773312803585,6.702013888888889,8.516773312803585,19.10000000000001,33.93333333333333,19.10000000000001,33.93333333333333,222.51995835206068,88.52004630749279,570.3827758846207,426.59374696770055,13741573.601769127,20503995.317505885,5631593.948891245,15439160.525823195 
 03/26,7.414583333333332,73.0625,5.520833333333333,21.610124394968594,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,21.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,1.0,1.0,22.176148270812877,22.7230885197701,403.13553510265274,0.1325687886532214,203.16383349867488,0.08036516071410622,1093.11705156649,6.879791666666666,8.515501983576199,6.879791666666666,8.515501983576199,19.10000000000001,33.93333333333333,19.10000000000001,33.93333333333333,227.56120154957452,128.34998255553333,560.0006377981748,418.80488950544105,13941223.652527025,20309773.531206578,7913249.626388117,15155087.88995973 
 03/27,7.489583333333333,68.07291666666667,4.710416666666666,21.539372693058187,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,22.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,1.0,1.0,22.78800243649437,23.10198152081507,388.5503515866075,0.1277725354265871,220.4668211265862,0.08720967313348997,1214.3789338724584,7.012777777777777,8.296568253527626,7.012777777777777,8.296568253527626,19.10000000000001,33.93333333333333,19.10000000000001,33.93333333333333,349.20607629275696,250.21932828730618,536.9658819096396,360.5044914253367,20742575.46922266,19373439.440605693,14643953.687944664,12991808.955519566 
 03/28,6.590625,90.40625,3.553124999999999,21.4863893002799,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,2.0,2.0,21.451165520863157,21.448165364387417,315.4163879129569,0.10372285453910142,216.12930163453723,0.08549388816784864,1297.797239457312,7.119583333333336,8.137254602822102,7.119583333333336,8.137254602822102,19.10000000000001,34.45624999999999,19.10000000000001,34.45624999999999,0.0,0.0,1173.6417491975365,912.2044716437563,0.0,42173270.42423459,0.0,32867884.419869144 
 03/29,6.288541666666667,91.84375,2.5729166666666674,21.383929408973913,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,2.0,2.0,21.05195184527271,21.099354782982164,265.79470355890675,0.08740505069163396,210.59787928705285,0.08330583314704158,1258.997233414001,7.025208333333333,7.823553682257681,7.025208333333333,7.823553682257681,19.10000000000001,34.45624999999999,19.10000000000001,34.45624999999999,0.0,0.0,1119.4926317714576,866.5116956213842,0.0,40478975.39652982,0.0,31212186.39159701 
 03/30,6.267708333333334,81.9375,3.442708333333332,21.28263988134579,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,22.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,3.0,2.0,20.78488170770485,21.0253670420727,299.95748606769536,0.09863928409420504,225.57792886906208,0.08923146504437095,1467.985025611479,6.929097222222224,7.516759612472811,6.929097222222224,7.516759612472811,19.10000000000001,34.45624999999999,19.10000000000001,34.45624999999999,0.0,0.0,1618.8880306970175,830.7691885228452,0.0,59443894.21930118,0.0,30262819.792596027 
 03/31,6.041666666666667,78.52083333333333,2.6489583333333337,21.201762946743298,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,1.0,1.0,22.05138532496844,22.271691757765677,281.30879358007866,0.09250676944892504,209.07968832319713,0.08270528501451305,1215.5860698898875,6.862986111111109,7.272991023311582,6.862986111111109,7.272991023311582,19.10000000000001,33.93333333333333,19.10000000000001,33.93333333333333,353.3794753007612,240.6697079534248,552.998987633813,413.2372315618375,19069548.44811319,20348292.63263683,13392555.426943613,15045448.753387 
 04/01,5.717708333333334,80.59375,2.719791666666667,21.121320513644644,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,20.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,1.0,1.0,21.970220539034035,22.561792426968182,302.34402602028723,0.099424083951918,225.99598256516666,0.0893968338105337,983.1883179234334,6.992569444444445,7.029226151982595,6.992569444444445,7.029226151982595,19.10000000000001,33.93333333333333,19.10000000000001,33.93333333333333,77.24348939129477,98.19525403407069,579.3056480418971,435.33055763672024,4886964.514552951,21317004.564245403,5930314.416509026,15673230.370833186 
 04/02,9.020833333333334,71.84375,2.670833333333334,21.031185317165708,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,2.0,2.0,21.470263034758144,21.687127626083925,216.3804120894639,0.07115544679453968,211.35348856633112,0.08360472818224807,866.6142255869595,7.10958333333333,6.755464254919414,7.10958333333333,6.755464254919414,19.10000000000001,34.45624999999999,19.10000000000001,34.45624999999999,0.0,0.0,524.0953241782275,498.1549588543266,0.0,19689885.918758363,0.0,18137046.75197311 
 04/03,8.259375000000002,65.11458333333333,3.240625,21.176510493315906,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,22.5,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,2.0,2.0,23.41885220260791,23.906796397452922,226.85527145706075,0.07460004370242966,276.2134883390953,0.10926128435118393,1870.2589292487664,7.255208333333333,7.211038070602197,7.255208333333333,7.211038070602197,19.16250000000001,33.89166666666666,19.16250000000001,33.89166666666666,660.4724442223423,465.9483620821964,1097.6125309449824,844.5497658605263,31501203.10029592,39553242.978210315,22839778.274403475,30423672.00610165 
 04/04,6.815625000000001,78.0625,7.239583333333331,21.247727925902733,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,21.5,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,1.0,1.0,22.389314611420094,22.285445627803487,368.77153150537026,0.12126838485972634,558.9013955725284,0.22108364321062823,1226.2517692609897,7.4607638888888905,7.4217471231484256,7.4607638888888905,7.4217471231484256,19.10000000000001,33.93333333333333,19.10000000000001,33.93333333333333,373.1462356368491,170.32743789572214,585.4607981313411,455.0276006276171,20912512.982603375,21163516.436554488,10258622.126948392,16450313.720353983 
 04/05,6.545833333333334,72.02083333333333,7.501041666666665,21.209938590722178,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,20.5,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,1.0,1.0,22.058152661624007,21.68434029651586,384.34877988977087,0.12639087287940556,554.1965488356022,0.21922255525202372,1003.8319296848867,7.630972222222224,7.3003143651854066,7.630972222222224,7.3003143651854066,19.10000000000001,33.93333333333333,19.10000000000001,33.93333333333333,142.60772425049842,49.47857026339553,583.789568971812,442.01571160495473,9069179.62052538,21421629.624885634,3215405.735273496,15932340.172259524 
 04/06,8.020833333333334,68.04166666666667,7.684374999999997,21.16034540382775,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,21.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,1.0,1.0,22.854349370278257,22.609154048748962,405.7364961595984,0.1334240996507143,569.4472646673427,0.22525525412227312,1384.6250837624964,7.599861111111106,7.149418158814993,7.599861111111106,7.149418158814993,19.10000000000001,33.93333333333333,19.10000000000001,33.93333333333333,573.7499801788783,303.24188256938993,576.9244492768851,439.5803379616575,28988766.085497268,20989340.593921643,16651922.224196946,15794323.439752124 
 04/07,7.673958333333334,76.02083333333333,5.126041666666667,21.21616173972887,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,20.5,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,1.0,1.0,22.611180948994043,22.54242716200949,344.20500346280915,0.11318982422579849,361.555653256234,0.1430199346047506,1125.766466247557,7.650555555555552,7.325367860385323,7.650555555555552,7.325367860385323,19.10000000000001,33.93333333333333,19.10000000000001,33.93333333333333,232.37498763005883,145.32515070142983,567.9455898384603,445.52782552576446,14749252.871945305,20222708.474156935,9333469.407694647,15829995.68494396 
 04/08,8.310416666666667,75.11458333333333,3.6437500000000003,21.239562464699755,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,22.5,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,1.0,2.0,22.434642598641343,22.39575952741902,244.15043236014088,0.08028745731606718,270.5342736445655,0.10701476737128664,1169.1328536723925,7.7016666666666636,7.394044288308263,7.7016666666666636,7.394044288308263,19.10000000000001,33.93333333333333,19.16250000000001,33.89166666666666,175.0389224819703,97.78778814342013,501.2641462739377,805.6593801502908,10889297.830719097,17912967.241708715,6175912.5814458355,28916151.76747309 
 04/09,4.078125,80.72916666666667,4.08125,21.297774190509813,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,24.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,0.0,0.0,21.19823746856107,20.276870926996722,286.5128774383806,0.094218102321055,357.5508564575869,0.141435764170436,471.05537553835296,7.720347222222219,7.57273543064661,7.720347222222219,7.57273543064661,19.10000000000001,33.93333333333333,19.10000000000001,33.93333333333333,0.0,0.0,2.0138727339438116,45.92452644431782,0.0,146474.12427647176,0.0,3177571.376777531 
 04/10,4.407291666666667,73.6875,2.278125,21.07928940449119,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,20.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,1.0,1.0,22.628190448614166,22.835027911232377,307.1042983944111,0.10098947198484416,228.63738684440824,0.09044168946105259,1412.1434293495256,7.620347222222221,6.892771677850619,7.620347222222221,6.892771677850619,19.10000000000001,33.93333333333333,19.10000000000001,33.93333333333333,586.5697160981928,374.5136396582223,561.1264039795278,431.321821982642,28673834.201734386,20991272.461864404,19123723.66200056,15945883.684374286 
 04/11,7.371875,69.01041666666667,1.4083333333333332,20.911499752759607,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,22.5,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,2.0,2.0,23.95356338232722,24.47360284536933,229.8638245441715,0.07558938898119703,206.5917303147974,0.08172112783578812,1812.1422907896756,7.524652777777779,6.3879673422804935,7.524652777777779,6.3879673422804935,19.10000000000001,33.93333333333333,19.16250000000001,33.89166666666666,742.0626178437965,522.365298145357,820.0813666349203,798.998901635208,34786836.13853618,30148065.765600055,25413550.98517134,28941326.103776187 
 04/12,8.859375,59.90625,6.674999999999997,20.96925813554102,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,2.0,2.0,24.27399049847841,24.427504970932546,315.6855754742546,0.10381137531143342,506.42330771851294,0.20032497818777886,1902.5530738735517,7.473402777777778,6.577457207157731,7.473402777777778,6.577457207157731,19.16250000000001,33.89166666666666,19.16250000000001,33.89166666666666,667.1190671318172,490.73842868844895,1100.118972063897,855.824818352601,31938498.38447346,39970183.287471876,24058356.356761854,31134250.50579575 
 04/13,5.751041666666667,60.416666666666664,4.658333333333332,21.11863567509948,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,2.0,2.0,23.56832070449937,23.93849135013936,279.07503431731544,0.09177221063725384,360.4851645942331,0.142596483285277,1862.5895107365486,7.510902777777775,7.035715765726184,7.510902777777775,7.035715765726184,19.16250000000001,33.89166666666666,19.10000000000001,33.93333333333333,689.7429711744212,469.07850865286986,1029.9106276367522,795.415249109784,32259113.60566598,38610623.36694957,22808969.765278447,29962926.567219224 
 04/14,5.934375000000002,64.57291666666667,2.4614583333333337,21.040985623412922,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,22.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,1.0,1.0,22.82440513439751,22.496974757506905,247.3838530914236,0.0813507490188024,249.5600842203913,0.0987180441066468,1024.7783670012777,7.424930555555554,6.78565594591428,7.424930555555554,6.78565594591428,19.10000000000001,33.93333333333333,19.10000000000001,33.93333333333333,159.62904374496284,113.55682981854727,517.3562614256384,405.72664844600416,10096555.274745444,19215852.255932327,7207939.255348115,14914350.23142151 
 04/15,10.261458333333332,85.66666666666667,2.725000000000001,20.980011415396998,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,23.5,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,1.0,1.0,21.391588391896647,21.355356217780354,231.27128923072559,0.07605222560144474,191.88191974875946,0.075902393911271,878.2722089559423,7.337500000000003,6.602274756731422,7.337500000000003,6.602274756731422,19.10000000000001,34.45624999999999,19.10000000000001,34.45624999999999,0.0,0.0,599.913315426622,463.1036184161048,0.0,21965288.465628926,0.0,16866790.900074486 
 04/16,11.765625000000002,95.21875,3.8125,21.2124653823176,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,1.0,1.0,20.888307640106795,20.81101445623172,274.4886090431014,0.09026399121745937,200.45701858199294,0.07929443069264354,871.1654884327081,7.418541666666669,7.325569805385139,7.418541666666669,7.325569805385139,19.10000000000001,34.45624999999999,19.10000000000001,34.45624999999999,0.0,0.0,610.2779858221733,478.40810709924017,0.0,21260598.37750939,0.0,16957056.14571532 
 04/17,12.347916666666668,82.33333333333333,2.433333333333334,21.50565563918742,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,2.0,2.0,23.071483533259325,23.073630134966635,221.0403269557061,0.07268783284154881,172.71243820364975,0.06831955577197743,1148.685321187373,7.61506944444444,8.217539177641443,7.61506944444444,8.217539177641443,19.10000000000001,33.93333333333333,19.10000000000001,33.93333333333333,547.6404481600622,360.05896219676816,135.1955855464049,160.2423121540339,28038065.2486804,6962381.6405988205,19260856.319896255,7799260.069964571 
 04/18,13.836458333333328,86.16666666666667,2.952083333333333,21.778848209266613,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,22.5,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,2.0,2.0,23.20176478340945,23.224684681140527,190.86325887169352,0.06276427857093694,189.91249570473886,0.075123352301914,997.8711758963241,7.815486111111112,9.044031342113156,7.815486111111112,9.044031342113156,19.16250000000001,33.89166666666666,19.16250000000001,33.89166666666666,367.7718620388257,297.40663350873257,181.24987081410407,147.58137123756208,20926078.867698442,6323719.167150677,16757402.162425905,5054303.154233875 
 04/19,12.748958333333334,90.79166666666667,1.6989583333333336,22.092019452829955,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,22.5,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,2.0,2.0,23.446374055029523,23.436173128836263,186.64632293002958,0.061377563580723354,143.49239780911745,0.05676103572468477,1010.3718174373822,7.951875,9.995641740357195,7.951875,9.995641740357195,19.10000000000001,33.93333333333333,19.10000000000001,33.93333333333333,268.6376059943448,220.46302783516524,417.78842524072957,179.93799845776934,15271916.634397514,15498495.416088672,12417011.893178571,6982935.967368248 
 04/20,11.819791666666667,79.85416666666667,4.1364583333333345,22.277773895597292,24.23822052529899,19.33405385863234,24.338220525299004,19.234053858632333,22.275720525298997,-30.665946141367655,19.5,21.5,19.5,21.0,4.0,2.5,0.0,0.0,0.0,0.0,0.5,0.5,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,3.0,3.0,22.145830646376723,22.340867587950612,302.1949602425447,0.0993750645332256,172.28330375485285,0.068149803811938,2414.854198283157,8.055347222222222,10.550263392285755,8.055347222222222,10.550263392285755,19.33405385863234,24.23822052529899,19.33405385863234,24.23822052529899,1153.8997503945468,919.6279452915968,648.281316624324,619.3646157894509,69013861.86299233,23655782.28908349,55631331.86294382,22838204.30121845 
 04/21,11.647916666666667,80.90625,2.7364583333333337,22.364909220644495,24.26490922064451,19.464909220644508,24.364909220644495,19.364909220644492,22.364909220644495,-30.53509077935551,24.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,5.0,2.0,22.064895878199163,22.65583204774826,215.40712934139103,0.07083538839309847,147.96064668780582,0.058528533084143464,1594.3835766232417,8.136597222222226,10.808127380495272,8.136597222222226,10.808127380495272,19.464909220644508,24.26490922064451,19.464909220644508,24.26490922064451,307.4610352746774,500.71337406502056,777.5348921490818,434.8381579191053,19915829.106584214,32206711.91360635,31672212.16399846,16725563.66508986 
 04/22,8.098958333333334,86.53125,4.036458333333334,22.422165136932275,24.322165136932256,19.522165136932284,24.422165136932275,19.422165136932275,22.422165136932275,-30.477834863067713,24.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,0.0,0.0,21.52457923293719,21.445456015169395,236.3160487806845,0.07771116559643805,327.5978397212589,0.12958730195925697,428.4143775027206,8.253749999999998,10.979835237729553,8.253749999999998,10.979835237729553,19.522165136932284,24.322165136932256,19.522165136932284,24.322165136932256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 04/23,5.977083333333333,60.635416666666664,6.70625,22.238447994962474,24.13844799496249,19.33844799496249,24.23844799496248,19.238447994962474,22.238447994962474,-30.66155200503753,22.0,22.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,3.0,3.0,20.817751908509653,20.118526527355822,275.8912295445954,0.09072523485547278,458.83690324162694,0.18150130776507858,1760.7682088600689,8.252152777777779,10.407618190183634,8.252152777777779,10.407618190183634,19.33844799496249,24.13844799496249,19.33844799496249,24.13844799496249,107.00628967594015,0.0,1650.77064037089,1272.6031316763595,6813864.807859966,61030811.09154719,0.0,47112078.90608516 
 04/24,5.788541666666666,54.802083333333336,3.755208333333334,21.94913313555331,33.875719041724174,19.14655237505752,33.97571904172418,19.046552375057512,26.521552375057514,-30.853447624942476,21.5,22.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,23.5,23.5,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,1.0,1.0,23.06023161662725,23.34288695672257,248.03399881590155,0.08156454567932293,311.9513390807785,0.12339804318749936,1424.7768661617984,8.129583333333331,9.524427885480238,8.129583333333331,9.524427885480238,19.14655237505752,33.875719041724174,19.14655237505752,33.875719041724174,625.1512341897266,378.6413351427055,545.4070269111578,419.2757388965743,30151254.147755887,20651653.717709135,19374791.171752166,15662846.411721418 
 04/25,5.7749999999999995,68.125,3.7322916666666663,21.703581768859312,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,21.5,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,1.0,1.0,23.167479990976645,23.39634793056359,257.15222084636184,0.08456302024679424,324.21109977324977,0.1282476151875934,1242.9832050278658,8.039861111111115,8.783292308384196,8.039861111111115,8.783292308384196,19.10000000000001,33.93333333333333,19.10000000000001,33.93333333333333,351.76610813092924,264.3311397892315,543.1593758204592,419.95744222503845,19792061.61462278,20200607.644687213,14811953.468829598,15414697.132505888 
