Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Daily),Environment:Site Outdoor Air Relative Humidity [%](Daily),Environment:Site Wind Speed [m/s](Daily),EMS:Comfort Temperature [C](Daily),EMS:Adaptive Cooling Setpoint Temperature [C](Daily),EMS:Adaptive Heating Setpoint Temperature [C](Daily),EMS:Adaptive Cooling Setpoint Temperature_No Tolerance [C](Daily),EMS:Adaptive Heating Setpoint Temperature_No Tolerance [C](Daily),EMS:Ventilation Setpoint Temperature [C](Daily),EMS:Minimum Outdoor Temperature for ventilation [C](Daily),EMS:Comfortable Hours_No Applicability_BLOCK1_ZONE2 [H](Daily),EMS:Comfortable Hours_No Applicability_BLOCK1_ZONE1 [H](Daily),EMS:Comfortable Hours_Applicability_BLOCK1_ZONE2 [H](Daily),EMS:Comfortable Hours_Applicability_BLOCK1_ZONE1 [H](Daily),EMS:Discomfortable Applicable Hot Hours_BLOCK1_ZONE2 [H](Daily),EMS:Discomfortable Applicable Hot Hours_BLOCK1_ZONE1 [H](Daily),EMS:Discomfortable Applicable Cold Hours_BLOCK1_ZONE2 [H](Daily),EMS:Discomfortable Applicable Cold Hours_BLOCK1_ZONE1 [H](Daily),EMS:Discomfortable Non Applicable Hot Hours_BLOCK1_ZONE2 [H](Daily),EMS:Discomfortable Non Applicable Hot Hours_BLOCK1_ZONE1 [H](Daily),EMS:Discomfortable Non Applicable Cold Hours_BLOCK1_ZONE2 [H](Daily),EMS:Discomfortable Non Applicable Cold Hours_BLOCK1_ZONE1 [H](Daily),EMS:Zone Floor Area_BLOCK1_ZONE2 [m2](Daily),EMS:Zone Floor Area_BLOCK1_ZONE1 [m2](Daily),EMS:Zone Air Volume_BLOCK1_ZONE2 [m3](Daily),EMS:Zone Air Volume_BLOCK1_ZONE1 [m3](Daily),EMS:Ventilation Hours_BLOCK1_ZONE2 [H](Daily),EMS:Ventilation Hours_BLOCK1_ZONE1 [H](Daily),BLOCK1:ZONE2:Zone Operative Temperature [C](Daily),BLOCK1:ZONE1:Zone Operative Temperature [C](Daily),BLOCK1:ZONE2:AFN Zone Infiltration Volume [m3](Daily),BLOCK1:ZONE2:AFN Zone Infiltration Air Change Rate [ach](Daily),BLOCK1:ZONE1:AFN Zone Infiltration Volume [m3](Daily),BLOCK1:ZONE1:AFN Zone Infiltration Air Change Rate [ach](Daily),Whole Building:Facility Total HVAC Electricity Demand Rate [W](Daily),PEOPLE BLOCK1:ZONE2:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Daily),PEOPLE BLOCK1:ZONE2:Zone Thermal Comfort CEN 15251 Adaptive Model Running Average Outdoor Air Temperature [C](Daily),PEOPLE BLOCK1:ZONE1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Daily),PEOPLE BLOCK1:ZONE1:Zone Thermal Comfort CEN 15251 Adaptive Model Running Average Outdoor Air Temperature [C](Daily),AHST_SCH_BLOCK1_ZONE2:Schedule Value [](Daily),ACST_SCH_BLOCK1_ZONE2:Schedule Value [](Daily),AHST_SCH_BLOCK1_ZONE1:Schedule Value [](Daily),ACST_SCH_BLOCK1_ZONE1:Schedule Value [](Daily),BLOCK1:ZONE2 VRF INDOOR UNIT DX COOLING COIL:Cooling Coil Total Cooling Rate [W](Daily),BLOCK1:ZONE1 VRF INDOOR UNIT DX COOLING COIL:Cooling Coil Total Cooling Rate [W](Daily),BLOCK1:ZONE2 VRF INDOOR UNIT DX HEATING COIL:Heating Coil Heating Rate [W](Daily),BLOCK1:ZONE1 VRF INDOOR UNIT DX HEATING COIL:Heating Coil Heating Rate [W](Daily),VRF OUTDOOR UNIT_BLOCK1:ZONE2:VRF Heat Pump Cooling Electricity Energy [J](Daily),VRF OUTDOOR UNIT_BLOCK1:ZONE2:VRF Heat Pump Heating Electricity Energy [J](Daily),VRF OUTDOOR UNIT_BLOCK1:ZONE1:VRF Heat Pump Cooling Electricity Energy [J](Daily),VRF OUTDOOR UNIT_BLOCK1:ZONE1:VRF Heat Pump Heating Electricity Energy [J](Daily) 
 01/01,-1.3208333333333333,87.04166666666667,1.4083333333333332,18.453910152966657,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,0.0,0.0,19.40011844172712,19.340320846066454,294.56688681733766,0.09686661671435488,264.39011132530936,0.10458433187626141,1683.5908621416932,4.082777777777779,-1.0710710933333336,4.082777777777779,-1.0710710933333336,19.10000000000001,33.93333333333333,19.10000000000001,33.93333333333333,0.0,0.0,792.3084064198819,735.4752486659531,0.0,56755349.42354738,0.0,52142281.21722129 
 01/02,2.896875,94.84375,4.8875,18.43040565444001,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,22.5,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,0.0,0.0,19.755390755362217,19.57675541601691,367.55311518098966,0.12086771569976913,436.5666456336685,0.17269190108581445,797.5695225288488,3.72263888888889,-1.121023541333333,3.72263888888889,-1.121023541333333,19.10000000000001,33.93333333333333,19.10000000000001,33.93333333333333,0.0,0.0,230.9030291233274,273.85769303918346,0.0,15073367.170873608,0.0,17734153.775859006 
 01/03,3.2364583333333328,94.80208333333333,4.403125000000001,18.692209679801998,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,22.5,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,0.0,0.0,19.84938039272017,19.643651061937295,310.29912536832956,0.10204007235372796,372.54861751895135,0.1473684021665397,725.1680207169056,3.452152777777778,-0.3097354997333335,3.452152777777778,-0.3097354997333335,19.10000000000001,33.93333333333333,19.10000000000001,33.93333333333333,0.0,0.0,188.6954613441408,224.0047488277652,0.0,12269055.198649075,0.0,14531627.390535068 
 01/04,3.626041666666666,95.88541666666667,4.041666666666666,18.923661493841596,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,22.5,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,0.0,0.0,19.994774209840866,19.740890548163588,256.456543673827,0.0843342508329713,333.8984757260368,0.13207963347518287,648.9846363366821,3.3738888888888865,0.3892949335466665,3.3738888888888865,0.3892949335466665,19.10000000000001,33.93333333333333,19.10000000000001,33.93333333333333,0.0,0.0,137.1262231239231,173.3956598841502,0.0,8999281.855827713,0.0,11339961.262002606 
 01/05,3.551041666666665,85.55208333333333,4.795833333333332,19.138247945073285,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,22.5,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,0.0,0.0,20.07824585763159,19.771324050570367,264.90656067527965,0.0871129900420972,371.48947864958916,0.1469494404646017,647.2187473544204,3.289375000000001,1.0385192801706669,3.289375000000001,1.0385192801706669,19.10000000000001,33.93333333333333,19.10000000000001,33.93333333333333,0.0,0.0,132.47331564840894,174.23616104646138,0.0,8725857.145555252,0.0,11460267.30827924 
 01/06,4.238541666666668,92.88541666666667,6.2718750000000005,19.305150439391955,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,22.5,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,0.0,0.0,20.093835488461487,19.758701763508768,368.3910975429699,0.12114328135193181,502.62736641163247,0.19882342435344072,645.0840851189315,3.2744444444444425,1.5412320908031996,3.2744444444444425,1.5412320908031996,19.10000000000001,33.93333333333333,19.10000000000001,33.93333333333333,0.0,0.0,132.765581136586,182.8353440935065,0.0,8457095.540981416,0.0,11544949.580233099 
 01/07,2.9020833333333336,89.27083333333333,3.6083333333333325,19.482718268180243,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,0.0,0.0,19.668807713569723,19.583863882954972,359.2064055865278,0.11812294853381776,257.1069391036784,0.10170334023508086,1227.818089148463,3.344652777777777,2.0800690059758935,3.344652777777777,2.0800690059758935,19.10000000000001,33.93333333333333,19.10000000000001,33.93333333333333,0.0,0.0,541.4674541784319,486.33369172485635,0.0,36797472.129415154,0.0,32844116.506540503 
 01/08,1.1989583333333331,89.58333333333333,2.926041666666667,19.541295708294182,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,22.5,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,0.0,0.0,19.467887223688653,19.422539687832018,343.4643488016133,0.11294626422501587,324.39759121500674,0.12832138527959513,1708.2691148464426,3.3767361111111103,2.249888538114049,3.3767361111111103,2.249888538114049,19.10000000000001,33.93333333333333,19.10000000000001,33.93333333333333,0.0,0.0,837.2920940788002,773.7338509476431,0.0,57862509.14749363,0.0,53027426.63143526 
 01/09,5.3656250000000005,94.04166666666667,8.539583333333335,19.472325368718685,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,22.5,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,0.0,0.0,19.717899327188068,19.544822881474264,595.032934210289,0.19567313825843613,650.6062809009619,0.2573591835997413,739.0811816799246,3.3409722222222205,2.032827497157904,3.3409722222222205,2.032827497157904,19.10000000000001,33.93333333333333,19.10000000000001,33.93333333333333,0.0,0.0,212.21862000667696,245.97105158302756,0.0,13099963.081613759,0.0,15061298.504197307 
 01/10,6.321875000000001,96.0625,6.934374999999998,19.685070711641625,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,22.5,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,0.0,0.0,20.049036352555763,19.755580204484325,463.0304900802288,0.15226489811624508,535.4128402934946,0.2117923166618307,585.8276829534133,3.484097222222219,2.6958453310596577,3.484097222222219,2.6958453310596577,19.10000000000001,33.93333333333333,19.10000000000001,33.93333333333333,0.0,0.0,115.81622917373947,141.74348264805909,0.0,6942971.576695543,0.0,8423014.620601255 
 01/11,5.671875,92.05208333333333,6.474999999999999,19.924028444313297,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,22.5,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,0.0,0.0,20.164727904954763,19.92995301091286,441.48297138267895,0.14517912124100776,475.9924748006831,0.18828750706907482,585.3512733603857,3.6061111111111095,3.421259598181058,3.6061111111111095,3.421259598181058,19.10000000000001,33.93333333333333,19.10000000000001,33.93333333333333,0.0,0.0,107.74490165446277,133.1731793170475,0.0,6851948.387247087,0.0,8427399.882474275 
 01/12,3.972916666666667,83.625,6.895833333333332,20.076413901283978,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,22.5,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,0.0,0.0,19.9514130596725,19.836539604619166,628.1805486645271,0.20657353951882962,484.81639603502566,0.19177797009054146,649.7960504510676,3.530486111111111,3.8774243452115136,3.530486111111111,3.8774243452115136,19.10000000000001,33.93333333333333,19.10000000000001,33.93333333333333,0.0,0.0,153.0416489069542,159.4504140750896,0.0,10048146.19308005,0.0,10385166.897926142 
 01/13,4.910416666666667,79.125,5.671875000000001,20.08558658977718,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,22.5,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,0.0,0.0,20.42547083336181,20.384472674813146,491.9852236704853,0.1617864947595667,307.4474507567774,0.12161644799526704,584.72862349688,3.4564583333333316,3.8961061428358765,3.4564583333333316,3.8961061428358765,19.10000000000001,33.93333333333333,19.10000000000001,33.93333333333333,0.0,0.0,121.68497180925745,109.68710918694798,0.0,7892160.202633386,0.0,7083992.2023233 
 01/14,4.273958333333334,82.27083333333333,5.246875,20.150053125988418,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,18.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,0.0,0.0,19.723387571599346,19.72097576478403,422.80877338100925,0.13903821925497623,232.6757651914808,0.09203914368948433,1134.454392591051,3.3396527777777774,4.095218247602035,3.3396527777777774,4.095218247602035,19.10000000000001,33.93333333333333,19.10000000000001,33.93333333333333,0.0,0.0,496.34842878133395,425.1766503079156,0.0,33373914.32423005,0.0,28526608.85657775 
 01/15,2.3499999999999996,90.91666666666667,4.338541666666665,20.164521407040734,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,17.5,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,0.0,0.0,19.523769078930616,19.510439211173026,396.05639711587884,0.13024085507778838,251.20741720141166,0.09936967672003817,1254.6959011453332,3.173194444444446,4.135757931414961,3.173194444444446,4.135757931414961,19.10000000000001,33.93333333333333,19.10000000000001,33.93333333333333,0.0,0.0,569.2037078078005,495.7339500220507,0.0,38575315.83956089,0.0,33426868.079333853 
 01/16,1.28125,81.45833333333333,7.4125000000000005,20.050741865215922,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,22.5,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,0.0,0.0,20.024955293642535,20.086428171214337,661.2365737892677,0.21744382215804525,375.09224116920586,0.14837457890542388,791.4355513647432,2.9704166666666656,3.782773011798638,2.9704166666666656,3.782773011798638,19.10000000000001,33.93333333333333,19.10000000000001,33.93333333333333,0.0,0.0,272.5035091115823,211.74776957223216,0.0,18319862.217538785,0.0,14141662.471261842 
 01/17,2.0322916666666666,76.5,5.052083333333333,19.88598099217274,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,22.5,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,0.0,0.0,19.650919192895724,19.628276279836495,450.7576711318865,0.1482290526010941,270.6421459835898,0.10705743824293246,757.1536927046692,2.822916666666666,3.2803850761055746,2.822916666666666,3.2803850761055746,19.10000000000001,33.93333333333333,19.10000000000001,33.93333333333333,0.0,0.0,243.5652948193739,199.85806031745958,0.0,16312395.930254318,0.0,13364279.890755616 
 01/18,6.258333333333334,81.78125,5.982291666666668,19.798839741654845,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,22.5,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,0.0,0.0,20.164487034425786,20.14913538347702,494.0903580379352,0.1624787560184855,299.2707268048943,0.11838199566587516,576.6337200685529,2.693125,3.0213913942177952,2.693125,3.0213913942177952,19.10000000000001,33.93333333333333,19.10000000000001,33.93333333333333,0.0,0.0,122.90643901086139,107.61322736719892,0.0,7764022.984814812,0.0,6764024.523432748 
 01/19,2.2729166666666663,73.59375,6.430208333333333,20.008131428740555,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,21.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,1.0,1.0,20.10767807030377,20.129280660590428,558.156928585691,0.18354667712973027,313.73917238216944,0.12410525326579937,1082.4973471310786,2.7420138888888896,3.674613115374234,2.7420138888888896,3.674613115374234,19.10000000000001,34.45624999999999,19.10000000000001,34.45624999999999,0.0,0.0,692.7259424981706,540.3902836869237,0.0,32447014.234974768,0.0,25314358.23767992 
 01/20,6.8395833333333345,79.34375,4.398958333333335,19.922710872159115,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,22.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,0.0,0.0,20.23205124123082,20.181720203796676,365.2502237340041,0.12011042316923348,224.5044173686978,0.0888068179860362,550.9648229145977,2.5915972222222208,3.396357158966055,2.5915972222222208,3.396357158966055,19.10000000000001,33.93333333333333,19.10000000000001,33.93333333333333,0.0,0.0,102.58462165646313,89.9583845543417,0.0,6506255.015115822,0.0,5700675.479789864 
 01/21,7.548958333333334,64.48958333333333,7.235416666666665,20.13779630189396,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,21.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,0.0,0.0,20.174327364169287,20.174985731166338,562.3103583439624,0.18491250847890686,260.7090405682723,0.10312821718352894,735.8005539380696,2.5384027777777765,4.067919060506175,2.5384027777777765,4.067919060506175,19.10000000000001,33.93333333333333,19.10000000000001,33.93333333333333,0.0,0.0,238.84293569647534,192.54305137971508,0.0,15374091.803013138,0.0,12420756.840510085 
 01/22,3.860416666666667,69.95833333333333,6.785416666666666,20.37323209359848,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,17.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,0.0,0.0,19.57163068637063,19.59313726723161,570.3966284468235,0.18757163162464016,299.30622821330263,0.11839603889563306,1188.2922557965942,2.675277777777779,4.782251915071611,2.675277777777779,4.782251915071611,19.10000000000001,33.93333333333333,19.10000000000001,33.93333333333333,0.0,0.0,559.0447382461294,433.71347288236785,0.0,37590688.485452205,0.0,29095344.07122686 
 01/23,2.634375,71.77083333333333,8.452083333333329,20.31735781029545,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,21.5,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,1.0,1.0,19.766955787680782,19.95335765627297,675.2110244602246,0.22203923942155004,316.4101146761467,0.12516179321691712,1123.8618554926145,2.658888888888889,4.594134865390618,2.658888888888889,4.594134865390618,19.10000000000001,34.45624999999999,19.10000000000001,34.45624999999999,0.0,0.0,691.2637355072402,551.1696436960476,0.0,34687000.07515767,0.0,26433117.488359466 
 01/24,2.828125,73.39583333333333,4.6125,20.1905594253197,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,22.5,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,0.0,0.0,20.065304097257595,20.073946303842597,414.02882160535677,0.13615098290396696,262.3300697941809,0.10376944486671914,649.3565595462923,2.60048611111111,4.205724558979161,2.60048611111111,4.205724558979161,19.10000000000001,33.93333333333333,19.10000000000001,33.93333333333333,0.0,0.0,168.809246734632,140.26962791807082,0.0,11144048.412492169,0.0,9294357.249428177 
 01/25,4.060416666666667,75.09375,5.488541666666666,20.097717331922432,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,21.5,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,1.0,1.0,20.381571008245935,20.392804827165246,448.6930541268658,0.14755011524242453,269.5329220443269,0.10661866447787954,964.131911365568,2.588333333333333,3.9266629805166637,2.588333333333333,3.9266629805166637,19.10000000000001,34.45624999999999,19.10000000000001,34.45624999999999,0.0,0.0,632.9969111889178,496.3080170277542,0.0,26618031.683409832,0.0,21217840.936429102 
 01/26,3.9885416666666678,73.16666666666667,8.366666666666665,20.10646214678796,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,22.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,0.0,0.0,20.212649748280363,20.23695329688582,671.8816997124273,0.2209444102377712,355.5919096319691,0.14066086701595698,596.9997320177544,2.7126388888888897,3.9596637177466643,2.7126388888888897,3.9596637177466643,19.10000000000001,33.93333333333333,19.10000000000001,33.93333333333333,0.0,0.0,147.56424470198604,102.9698834592436,0.0,9481634.022136701,0.0,6656221.69209068 
 01/27,3.0677083333333335,74.98958333333333,9.727083333333333,20.105929873680363,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,21.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,1.0,1.0,19.991248506905837,20.150247205036973,844.448184556438,0.2776919005131936,383.0592819108258,0.15152608721568764,1042.9705650441167,2.9097916666666683,3.9573143075306656,2.9097916666666683,3.9573143075306656,19.10000000000001,34.45624999999999,19.10000000000001,34.45624999999999,0.0,0.0,638.9887394709347,467.0135956540787,0.0,31868425.702467293,0.0,22462407.06254936 
 01/28,0.41354166666666664,81.65625,10.519791666666668,20.04956733644428,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,16.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,0.0,0.0,19.44040695501003,19.60737076789453,989.3368665391147,0.32533770542869006,444.95133315620404,0.17600861719951458,1295.5767354984148,3.1401388888888895,3.782934779357864,3.1401388888888895,3.782934779357864,19.10000000000001,33.93333333333333,19.10000000000001,33.93333333333333,0.0,0.0,683.5516932553872,429.5708240260444,0.0,46271214.26626354,0.0,29269152.628543977 
 01/29,3.084375,90.04166666666667,6.261458333333334,19.83338147332209,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,21.5,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,0.0,0.0,19.476833042675068,19.45183777869515,517.9984345177248,0.1703407886650177,431.45068176925986,0.17066818824731145,1452.1739198908772,3.2713194444444444,3.117597823486292,3.2713194444444444,3.117597823486292,19.10000000000001,33.93333333333333,19.10000000000001,33.93333333333333,0.0,0.0,716.2762240443659,647.86370942761,0.0,47031243.233437374,0.0,42273745.78429993 
 01/30,4.611458333333334,67.98958333333333,9.017708333333331,19.822149970324336,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,1.0,1.0,20.217873552293774,20.389721977816492,698.3409200257996,0.22964537177607694,299.6159568608967,0.11851855771265375,1000.3000682667175,3.5170833333333325,3.096994925455702,3.5170833333333325,3.096994925455702,19.10000000000001,34.45624999999999,19.10000000000001,34.45624999999999,0.0,0.0,658.7283834230071,512.804034683929,0.0,28758220.186170664,0.0,21960222.793927263 
 01/31,4.866666666666667,82.03125,4.705208333333334,19.92115955959282,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,21.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,1.0,1.0,20.1725355402031,20.065755048220428,387.21221361997846,0.12733249649714437,273.7052752012915,0.10826911488650337,974.3571619423386,3.599097222222223,3.4038459403645613,3.599097222222223,3.4038459403645613,19.10000000000001,34.45624999999999,19.10000000000001,33.93333333333333,0.0,0.0,639.3545080808348,535.1976420664314,0.0,25997458.1808682,0.0,22728836.962938987 
 02/01,7.267708333333334,89.34375,4.840625,20.01618832475759,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,22.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,1.0,1.0,20.459958493525406,20.162980097436286,392.67494875334654,0.12912888534482952,310.14311399254274,0.12268276676590005,914.7941335060103,3.80451388888889,3.6914100856249807,3.80451388888889,3.6914100856249807,19.10000000000001,34.45624999999999,19.10000000000001,33.93333333333333,0.0,0.0,612.3075192019634,521.1995470055783,0.0,23245351.33100549,0.0,20510974.650407907 
 02/02,5.888541666666665,92.22916666666667,4.916666666666667,20.249350920222742,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,0.0,0.0,20.85277438209105,20.581394859535845,382.66042615631187,0.12583566752097494,381.86131535836745,0.1510522096910293,482.4780777627618,3.9489583333333336,4.406878068499988,3.9489583333333336,4.406878068499988,19.10000000000001,33.93333333333333,19.10000000000001,33.93333333333333,0.0,0.0,41.75208724233691,59.48163441042445,0.0,2641762.972160675,0.0,3750225.9663872933 
 02/03,4.361458333333333,87.84375,7.125,20.35143594451153,33.93333333333333,19.10000000000001,34.03333333333334,19.0,26.51666666666667,-30.899999999999988,22.5,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,868.8432000000004,722.2871999999998,3040.9536000000003,2528.0087999999996,0.0,0.0,20.371118966707833,20.07781193889374,492.76913895555805,0.16204428076625638,542.2761740029011,0.21450723352027146,568.017171801183,4.039791666666669,4.7075857881333185,4.039791666666669,4.7075857881333185,19.10000000000001,33.93333333333333,19.10000000000001,33.93333333333333,0.0,0.0,85.76965599529382,123.60524134029241,0.0,5580747.595861302,0.0,7973616.00066031 
