Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](RunPeriod),Environment:Site Outdoor Air Relative Humidity [%](RunPeriod),Environment:Site Wind Speed [m/s](RunPeriod),EMS:Comfort Temperature [C](RunPeriod),EMS:Adaptive Cooling Setpoint Temperature [C](RunPeriod),EMS:Adaptive Heating Setpoint Temperature [C](RunPeriod),EMS:Adaptive Cooling Setpoint Temperature_No Tolerance [C](RunPeriod),EMS:Adaptive Heating Setpoint Temperature_No Tolerance [C](RunPeriod),EMS:Ventilation Setpoint Temperature [C](RunPeriod),EMS:Minimum Outdoor Temperature for ventilation [C](RunPeriod),EMS:Comfortable Hours_No Applicability_BLOCK1_ZONE2 [H](RunPeriod),EMS:Comfortable Hours_No Applicability_BLOCK1_ZONE1 [H](RunPeriod),EMS:Comfortable Hours_Applicability_BLOCK1_ZONE2 [H](RunPeriod),EMS:Comfortable Hours_Applicability_BLOCK1_ZONE1 [H](RunPeriod),EMS:Discomfortable Applicable Hot Hours_BLOCK1_ZONE2 [H](RunPeriod),EMS:Discomfortable Applicable Hot Hours_BLOCK1_ZONE1 [H](RunPeriod),EMS:Discomfortable Applicable Cold Hours_BLOCK1_ZONE2 [H](RunPeriod),EMS:Discomfortable Applicable Cold Hours_BLOCK1_ZONE1 [H](RunPeriod),EMS:Discomfortable Non Applicable Hot Hours_BLOCK1_ZONE2 [H](RunPeriod),EMS:Discomfortable Non Applicable Hot Hours_BLOCK1_ZONE1 [H](RunPeriod),EMS:Discomfortable Non Applicable Cold Hours_BLOCK1_ZONE2 [H](RunPeriod),EMS:Discomfortable Non Applicable Cold Hours_BLOCK1_ZONE1 [H](RunPeriod),EMS:Zone Floor Area_BLOCK1_ZONE2 [m2](RunPeriod),EMS:Zone Floor Area_BLOCK1_ZONE1 [m2](RunPeriod),EMS:Zone Air Volume_BLOCK1_ZONE2 [m3](RunPeriod),EMS:Zone Air Volume_BLOCK1_ZONE1 [m3](RunPeriod),EMS:Ventilation Hours_BLOCK1_ZONE2 [H](RunPeriod),EMS:Ventilation Hours_BLOCK1_ZONE1 [H](RunPeriod),BLOCK1:ZONE2:Zone Operative Temperature [C](RunPeriod),BLOCK1:ZONE1:Zone Operative Temperature [C](RunPeriod),BLOCK1:ZONE2:AFN Zone Infiltration Volume [m3](RunPeriod),BLOCK1:ZONE2:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),BLOCK1:ZONE1:AFN Zone Infiltration Volume [m3](RunPeriod),BLOCK1:ZONE1:AFN Zone Infiltration Air Change Rate [ach](RunPeriod),Whole Building:Facility Total HVAC Electricity Demand Rate [W](RunPeriod),PEOPLE BLOCK1:ZONE2:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](RunPeriod),PEOPLE BLOCK1:ZONE2:Zone Thermal Comfort CEN 15251 Adaptive Model Running Average Outdoor Air Temperature [C](RunPeriod),PEOPLE BLOCK1:ZONE1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](RunPeriod),PEOPLE BLOCK1:ZONE1:Zone Thermal Comfort CEN 15251 Adaptive Model Running Average Outdoor Air Temperature [C](RunPeriod),AHST_SCH_BLOCK1_ZONE2:Schedule Value [](RunPeriod),ACST_SCH_BLOCK1_ZONE2:Schedule Value [](RunPeriod),AHST_SCH_BLOCK1_ZONE1:Schedule Value [](RunPeriod),ACST_SCH_BLOCK1_ZONE1:Schedule Value [](RunPeriod),BLOCK1:ZONE2 VRF INDOOR UNIT DX COOLING COIL:Cooling Coil Total Cooling Rate [W](RunPeriod),BLOCK1:ZONE1 VRF INDOOR UNIT DX COOLING COIL:Cooling Coil Total Cooling Rate [W](RunPeriod),BLOCK1:ZONE2 VRF INDOOR UNIT DX HEATING COIL:Heating Coil Heating Rate [W](RunPeriod),BLOCK1:ZONE1 VRF INDOOR UNIT DX HEATING COIL:Heating Coil Heating Rate [W](RunPeriod),VRF OUTDOOR UNIT_BLOCK1:ZONE2:VRF Heat Pump Cooling Electricity Energy [J](RunPeriod),VRF OUTDOOR UNIT_BLOCK1:ZONE2:VRF Heat Pump Heating Electricity Energy [J](RunPeriod),VRF OUTDOOR UNIT_BLOCK1:ZONE1:VRF Heat Pump Cooling Electricity Energy [J](RunPeriod),VRF OUTDOOR UNIT_BLOCK1:ZONE1:VRF Heat Pump Heating Electricity Energy [J](RunPeriod) 
simdays=365,8.403615867579902,79.77502853881279,4.811406963470106,21.568096011860863,30.667663523055214,19.490311924883326,30.767663523055692,19.39031192488215,25.261179504789844,-30.50968807511631,7771.5,7879.5,2924.5,3006.5,267.5,185.5,0.0,0.0,0.0,0.0,5568.0,5568.0,317127.7679999997,263634.8279999432,1109948.0640001579,922723.211999877,720.0,700.0,21.66703129351441,21.705129256676482,139158.86605373223,0.1253742139539717,104402.54623023477,0.11314611453627822,1285.5463708755049,8.403426560121577,8.388142764242698,8.403426560121577,8.388142764242698,19.49252422135678,30.75642262318163,19.492895579205037,30.746194665961394,238.83017849766398,194.28778168057872,680.1422689158948,553.890195304033,5208690868.326469,9953619499.96226,4241502159.05147,8165931935.612636 
